Market Line,True Line,Over_Probability,Under_Probability,Push_Probability
130.5,110,0.23399646629999998,0.7610382084,0.0
130.5,111,0.24524551509999998,0.7496620273000001,0.0
130.5,112,0.25678061150000003,0.738003373,0.0
130.5,113,0.2685935239,0.7260708943,0.0
130.5,114,0.2806750832,0.7138741716,0.0
130.5,115,0.293015197,0.7014237006999999,0.0
130.5,116,0.3056028689,0.6887308704999999,0.0
130.5,117,0.3184262232,0.6758079365999999,0.0
130.5,118,0.33147253509999997,0.6626679883,0.0
130.5,119,0.3447282653,0.6493249124,0.0
130.5,120,0.35817909989999996,0.6357933505,0.0
130.5,121,0.3718099951,0.6220886531,0.0
130.5,122,0.38560522589999996,0.608226828,0.0
130.5,123,0.3995484399,0.5942244852999999,0.0
130.5,124,0.41362271429999997,0.5800987789,0.0
130.5,125,0.427810617,0.5658673434,0.0
130.5,126,0.4420942709,0.5515482289,0.0
130.5,127,0.4564554206,0.5371598328,0.0
130.5,128,0.4708755028,0.522720829,0.0
130.5,129,0.48533571700000006,0.5082500956,0.0
130.5,130,0.4998170994,0.49376664140000004,0.0
130.5,131,0.5143005971,0.479289531,0.0
130.5,132,0.5287671429,0.4648378097,0.0
130.5,133,0.5431977302,0.450430429,0.0
130.5,134,0.5575734883,0.4360861716,0.0
130.5,135,0.5718757555,0.4218235786,0.0
130.5,136,0.5860861525,0.4076608774,0.0
130.5,137,0.6001866523,0.39361591230000004,0.0
130.5,138,0.6141596493,0.3797060767,0.0
130.5,139,0.6279880249,0.3659482491,0.0
130.5,140,0.6416552102,0.3523587314,0.0
130.5,141,0.6551452451,0.3389531919,0.0
130.5,142,0.6684428339999999,0.32574661140000005,0.0
130.5,143,0.6815333970999999,0.3127532338,0.0
130.5,144,0.6944031167999999,0.2999865214,0.0
130.5,145,0.7070389804,0.2874591152,0.0
130.5,146,0.7194288171,0.2751827992,0.0
130.5,147,0.7315613304999999,0.2631684709,0.0
130.5,148,0.7434261253,0.2514261164,0.0
130.5,149,0.7550137297,0.2399647908,0.0
130.5,150,0.7663156119,0.22879260380000002,0.0
130.5,151,0.777324191,0.21791671099999999,0.0
130.5,152,0.7880328439000001,0.20734330960000003,0.0
130.5,153,0.7984359057,0.1970776401,0.0
130.5,154,0.8085286659,0.1871239921,0.0
130.5,155,0.8183073598,0.17748571529999999,0.0
130.5,156,0.8277691548,0.1681652351,0.0
130.5,157,0.8369121323000001,0.15916407230000001,0.0
130.5,158,0.8457352659999999,0.15048286660000001,0.0
130.5,159,0.8542383959,0.142121405,0.0
130.5,160,0.8624221983,0.134078652,0.0
130.5,161,0.8702881533,0.12635278449999998,0.0
130.5,162,0.877838509,0.11894122830000001,0.0
130.5,163,0.8850762426,0.1118406978,0.0
130.5,164,0.8920050204000001,0.10504723780000001,0.0
130.5,165,0.8986291543,0.09855626647999999,0.0
130.5,166,0.9049535584,0.0923626203,0.0
130.5,167,0.9109837031000001,0.08646059989999999,0.0
130.5,168,0.9167255691,0.08084401655000001,0.0
130.5,169,0.9221856003000001,0.07550623906000001,0.0
130.5,170,0.9273706571,0.0704402408,0.0
130.5,171,0.9322879691,0.06563864642,0.0
130.5,172,0.9369450890000001,0.06109377807000001,0.0
130.5,173,0.9413498467,0.056797700789999996,0.0
130.5,174,0.9455103042,0.052742266930000004,0.0
130.5,175,0.9494347121,0.04891915914,0.0
130.5,176,0.9531314671,0.04531993206,0.0
130.5,177,0.9566090716,0.04193605217,0.0
130.5,178,0.9598760946,0.03875893591,0.0
130.5,179,0.9629411346000001,0.03577998576,0.0
130.5,180,0.9658127849,0.03299062432,0.0
130.5,181,0.9684996003999999,0.03038232607,0.0
130.5,182,0.9710100672,0.02794664704,0.0
130.5,183,0.9733525744000001,0.02567525205,0.0
130.5,184,0.9755353877999999,0.02355993969,0.0
130.5,185,0.9775666266,0.021592664949999996,0.0
130.5,186,0.9794542416,0.01976555949,0.0
130.5,187,0.9812059966,0.01807094969,0.0
130.5,188,0.9828294514,0.01650137237,0.0
130.5,189,0.9843319475,0.01504958834,0.0
130.5,190,0.9857205955,0.01370859384,0.0
130.5,191,0.9870022650999999,0.012471629900000001,0.0
130.5,192,0.9881835766,0.011332189749999999,0.0
130.5,193,0.9892708944,0.01028402442,0.0
130.5,194,0.9902703231,0.00932114656,0.0
130.5,195,0.9911877037,0.00843783257,0.0
130.5,196,0.992028613,0.00762862332,0.0
130.5,197,0.9927983632999999,0.00688832337,0.0
130.5,198,0.9935020041999999,0.0062119989200000005,0.0
130.5,199,0.9941443252000001,0.005594974660000001,0.0
131.0,100,0.1349957344,0.8614740208,0.01059092404
131.0,101,0.1430022873,0.8533275248,0.011010686300000001
131.0,102,0.15132523539999998,0.8448640403000001,0.0114322254
131.0,103,0.15996576429999998,0.8360827354,0.011854480620000002
131.0,104,0.1689242556,0.8269835965,0.01227634797
131.0,105,0.1782002554,0.8175674585999999,0.012696684469999999
131.0,106,0.18779244599999997,0.807836032,0.01311431289
131.0,107,0.1976986207,0.7977919256,0.01352802683
131.0,108,0.20791566350000001,0.7874386656,0.013936596189999999
131.0,109,0.2184395315,0.776780711,0.01433877299
131.0,110,0.2292652433,0.7658234631999999,0.014733297460000001
131.0,111,0.2403868705,0.7545732727,0.01511890438
131.0,112,0.251797535,0.7430374388,0.01549432973
131.0,113,0.2634894109,0.7312242064,0.015858317349999998
131.0,114,0.2754537314,0.7191427564,0.01620962589
131.0,115,0.2876808008,0.7068031909,0.0165470357
131.0,116,0.30016001200000003,0.6942165142000001,0.01686935585
131.0,117,0.312879869,0.6813946077999999,0.017175430970000002
131.0,118,0.3258280144,0.6683502,0.01746414817
131.0,119,0.33899126209999997,0.6550968317,0.01773444366
131.0,120,0.3523556353,0.6416488158999999,0.01798530924
131.0,121,0.36590640890000004,0.6280211933,0.01821579854
131.0,122,0.3796281564,0.6142296834,0.0184250329
131.0,123,0.39350480179999997,0.6002906307,0.01861220695
131.0,124,0.40751967489999996,0.586220948,0.018776593669999998
131.0,125,0.4216555708,0.5720380548,0.01891754914
131.0,126,0.4358948126,0.5577598136999999,0.019034516669999998
131.0,127,0.4502193173,0.5434044629,0.01912703045
131.0,128,0.4646106645,0.528990547,0.01919471859
131.0,129,0.4790501667,0.5145368453,0.01923730564
131.0,130,0.4935189423,0.5000622985,0.01925461438
131.0,131,0.5079979888,0.4855859349,0.01924656706
131.0,132,0.5224682581,0.4711267953,0.01921318595
131.0,133,0.5369107307000001,0.4567038585,0.019154593230000003
131.0,134,0.5513064912,0.44233596589999996,0.01907101029
131.0,135,0.565636802,0.42804174889999996,0.01896275623
131.0,136,0.5798831766,0.4138395555,0.01883024594
131.0,137,0.5940274506000001,0.3997473808,0.01867398735
131.0,138,0.6080518518,0.3857827976,0.01849457823
131.0,139,0.6219390663,0.3719628917,0.01829270237
131.0,140,0.6356723031,0.35830419900000005,0.01806912523
131.0,141,0.6492353541999999,0.3448226465,0.0178246891
131.0,142,0.6626126521000001,0.3315334971,0.017560307799999997
131.0,143,0.6757893223000001,0.3184512985,0.01727696103
131.0,144,0.6887512322,0.3055898366,0.01697568827
131.0,145,0.7014850353,0.2929620936,0.01665758247
131.0,146,0.7139782103000001,0.2805802106,0.01632378345
131.0,147,0.7262190955,0.26845545590000003,0.0159754711
131.0,148,0.7381969182,0.2565981977,0.015613858469999999
131.0,149,0.7499018186,0.2450178824,0.015240184740000001
131.0,150,0.7613248690000001,0.2337230185,0.014855708240000001
131.0,151,0.7724580867999999,0.2227211647,0.014461699409999999
131.0,152,0.7832944431,0.21201892440000003,0.01405943393
131.0,153,0.7938278663,0.2016219447,0.013650185930000001
131.0,154,0.8040532394000001,0.19153492020000001,0.01323522138
131.0,155,0.8139663939,0.1817616022,0.01281579181
131.0,156,0.8235640982,0.1723048118,0.01239312817
131.0,157,0.8328440414,0.1631664584,0.01196843509
131.0,158,0.841804813,0.15434756119999998,0.01154288547
131.0,159,0.8504458787,0.1458482757,0.01111761548
131.0,160,0.8587675527,0.137667923,0.0106937199
131.0,161,0.8667709655,0.12980502230000002,0.01027224792
131.0,162,0.8744580302999999,0.1222573274,0.00985419947
131.0,163,0.8818314049,0.11502186460000001,0.00944052183
131.0,164,0.8888944525,0.1080949732,0.00903210692
131.0,165,0.8956511999,0.1014723484,0.00862978887
131.0,166,0.9021062938,0.09514908541,0.00823434218
131.0,167,0.9082649562,0.08911972427,0.00784648031
131.0,168,0.9141329385,0.08337829646,0.00746685472
131.0,169,0.9197164749,0.07791837139,0.0070960543499999995
131.0,170,0.9250222359,0.0727331033,0.00673460556
131.0,171,0.9300572807999999,0.06781527804000001,0.00638297241
131.0,172,0.9348290117000001,0.06315735941,0.0060415574100000004
131.0,173,0.9393451272,0.05875153483,0.00571070257
131.0,174,0.9436135773,0.054589760109999996,0.00539069079
131.0,175,0.9476425190000001,0.050663802960000004,0.0050817475899999996
131.0,176,0.9514402741000001,0.04696528517,0.00478404311
131.0,177,0.9550152871,0.04348572316,0.004497694280000001
131.0,178,0.9583760859999999,0.040216566790000005,0.00422276736
131.0,179,0.9615312449,0.037149236270000004,0.00395928048
131.0,180,0.9644893473,0.03427515697,0.0037072065
131.0,181,0.9672589532000001,0.031585792179999995,0.00346647588
131.0,182,0.9698485673,0.0290726736,0.00323697969
131.0,183,0.9722666098,0.026727429580000003,0.00301857269
131.0,184,0.9745213893,0.024541811,0.00281107643
131.0,185,0.9766210783,0.02250771492,0.0026142823300000003
131.0,186,0.978573691,0.020617205809999997,0.00242795484
131.0,187,0.9803870630999999,0.01886253451,0.0022518344500000002
131.0,188,0.9820688342,0.01723615495,0.00208564073
131.0,189,0.9836264323,0.01573073861,0.00192907525
131.0,190,0.9850670607,0.014339186850000001,0.0017818244
131.0,191,0.9863976866,0.01305464118,0.00164356212
131.0,192,0.9876250321000001,0.01187049149,0.0015139525200000001
131.0,193,0.9887555672,0.01078038244,0.0013926523299999998
131.0,194,0.9897955038,0.00977821804,0.0012793132400000001
131.0,195,0.9907507929,0.00885816453,0.00117358409
131.0,196,0.9916271218999999,0.00801465172,0.00107511286
131.0,197,0.9924299148,0.0072423729,0.00098354858
131.0,198,0.9931643323,0.0065362833,0.00089854301
131.0,199,0.9938352745,0.0058915975,0.00081975221
131.5,100,0.1316667644,0.8648617520999999,0.0
131.5,101,0.1395377438,0.8568511515,0.0
131.5,102,0.147724192,0.8485243434,0.0
131.5,103,0.1562276194,0.8398801641999999,0.0
131.5,104,0.1650487479,0.8309182543,0.0
131.5,105,0.1741874778,0.8216390887999999,0.0
131.5,106,0.1836428579,0.8120440065,0.0
131.5,107,0.1934130597,0.8021352342,0.0
131.5,108,0.20349535410000003,0.7919159075000001,0.0
131.5,109,0.2138860936,0.7813900879000001,0.0
131.5,110,0.2245806974,0.7705627742,0.0
131.5,111,0.2355736422,0.7594399111,0.0
131.5,112,0.24685845659999997,0.7480283915,0.0
131.5,113,0.2584277212,0.7363360549,0.0
131.5,114,0.2702730734,0.7243716798,0.0
131.5,115,0.2823852174,0.7121449721,0.0
131.5,116,0.2947539389,0.6996665469,0.0
131.5,117,0.3073681261,0.6869479069000001,0.0
131.5,118,0.3202157941,0.6740014136000001,0.0
131.5,119,0.33328411680000003,0.6608402553,0.0
131.5,120,0.3465594611,0.6474784089000001,0.0
131.5,121,0.3600274286,0.6339305975,0.0
131.5,122,0.3736728999,0.6202122431,0.0
131.5,123,0.3874800844,0.6063394153,0.0
131.5,124,0.40143257460000004,0.5923287753,0.0
131.5,125,0.4155134031,0.5781975172,0.0
131.5,126,0.4297051044,0.5639633046,0.0
131.5,127,0.4439897793,0.549644205,0.0
131.5,128,0.4583491622,0.5352586216,0.0
131.5,129,0.4727646907,0.5208252224000001,0.0
131.5,130,0.4872175776,0.506362868,0.0
131.5,131,0.5016888838,0.4918905376,0.0
131.5,132,0.5161595926,0.477427255,0.0
131.5,133,0.5306106843,0.4629920132,0.0
131.5,134,0.5450232116,0.4486037005,0.0
131.5,135,0.5593783729999999,0.4342810258,0.0
131.5,136,0.573657587,0.420042446,0.0
131.5,137,0.5878425638,0.4059060952,0.0
131.5,138,0.6019153758,0.3918897145,0.0
131.5,139,0.6158585251,0.37801058660000003,0.0
131.5,140,0.6296550086,0.3642854708,0.0
131.5,141,0.6432883805999999,0.3507305434,0.0
131.5,142,0.6567428103,0.3373613407,0.0
131.5,143,0.6700031375000001,0.3241927061,0.0
131.5,144,0.6830549221,0.3112387418,0.0
131.5,145,0.6958844904999999,0.2985127645,0.0
131.5,146,0.7084789771,0.2860272671,0.0
131.5,147,0.7208263603999999,0.2737938834,0.0
131.5,148,0.7329154943,0.2618233601,0.0
131.5,149,0.7447361348,0.2501255319,0.0
131.5,150,0.7562789605,0.23870930340000002,0.0
131.5,151,0.767535589,0.22758263580000002,0.0
131.5,152,0.7784985867,0.21675253779999998,0.0
131.5,153,0.7891614748000001,0.2062250637,0.0
131.5,154,0.7995187292999999,0.1960053143,0.0
131.5,155,0.8095657762999999,0.1860974443,0.0
131.5,156,0.8192989824999999,0.1765046736,0.0
131.5,157,0.8287156416000001,0.1672293037,0.0
131.5,158,0.8378139549,0.1582727374,0.0
131.5,159,0.8465930098,0.1496355035,0.0
131.5,160,0.8550527527,0.1413172848,0.0
131.5,161,0.8631939592000001,0.1333169493,0.0
131.5,162,0.8710182012,0.1256325849,0.0
131.5,163,0.8785278107000001,0.11826153619999999,0.0
131.5,164,0.8857258407999999,0.1112004447,0.0
131.5,165,0.8926160258,0.10444529,0.0
131.5,166,0.8992027374,0.09799143325,0.0
131.5,167,0.9054909416,0.09183366209,0.0
131.5,168,0.9114861526,0.08596623609,0.0
131.5,169,0.9171943869,0.08038293328,0.0
131.5,170,0.9226221169,0.07507709681,0.0
131.5,171,0.9277762238,0.0700416817,0.0
131.5,172,0.932663951,0.06526930131,0.0
131.5,173,0.9372928581,0.06075227322,0.0
131.5,174,0.9416707752000001,0.05648266431,0.0
131.5,175,0.9458057587,0.05245233472,0.0
131.5,176,0.9497060476,0.04865298055,0.0
131.5,177,0.9533800216999999,0.045076175020000005,0.0
131.5,178,0.9568361617,0.04171340801,0.0
131.5,179,0.9600830102000001,0.03855612363,0.0
131.5,180,0.9631291354,0.03559575597,0.0
131.5,181,0.9659830966,0.03282376262,0.0
131.5,182,0.9686534117,0.030231656120000002,0.0
131.5,183,0.9711485269000001,0.027811033100000004,0.0
131.5,184,0.9734767892,0.02555360115,0.0
131.5,185,0.9756464203999999,0.023451203349999998,0.0
131.5,186,0.9776654940999999,0.021495840579999998,0.0
131.5,187,0.9795419144,0.01967969136,0.0
131.5,188,0.9812833978000001,0.01799512956,0.0
131.5,189,0.9828974564,0.01643473979,0.0
131.5,190,0.9843913836,0.01499133064,0.0
131.5,191,0.9857722424,0.013657945840000001,0.0
131.5,192,0.9870468552,0.01242787336,0.0
131.5,193,0.9882217957,0.01129465258,0.0
131.5,194,0.9893033831,0.01025207967,0.0
131.5,195,0.9902976771,0.00929421124,0.0
131.5,196,0.9912104758,0.00841536631,0.0
131.5,197,0.9920473142,0.00761012686,0.0
131.5,198,0.9928134646,0.00687333696,0.0
131.5,199,0.993513938,0.00620010065,0.0
132.0,100,0.1283887363,0.8681985314,0.013527517170000001
132.0,101,0.13612440709999998,0.860323624,0.0140833531
132.0,102,0.1441744944,0.8521334186,0.01464300011
132.0,103,0.1525408278,0.8436264256,0.015205112750000001
132.0,104,0.1612244641,0.8348019441,0.01576828258
132.0,105,0.1702256526,0.8256600943,0.01633104326
132.0,106,0.1795438046,0.8162018474,0.01689187621
132.0,107,0.1891774656,0.8064290518,0.01744921687
132.0,108,0.1991242908,0.7963444552,0.01800146141
132.0,109,0.2093810253,0.7859517235,0.018546974
132.0,110,0.2199434875,0.7752554543,0.01908409447
132.0,111,0.2308065581,0.7642611871,0.01961114642
132.0,112,0.2419641723,0.7529754081,0.020126445620000002
132.0,113,0.2534093181,0.7414055499,0.020628308799999998
132.0,114,0.2651340387,0.7295599871999999,0.02111506256
132.0,115,0.2771294405,0.7174480262,0.021585052509999997
132.0,116,0.28938570550000003,0.7050798896,0.022036652499999997
132.0,117,0.3018921099,0.6924666963,0.022468273889999998
132.0,118,0.31463704709999996,0.6796204358,0.02287837472
132.0,119,0.3276080561,0.6665539375,0.023265468839999998
132.0,120,0.3407918548,0.6532808351,0.02362813479
132.0,121,0.3541743787,0.6398155262,0.023965024430000002
132.0,122,0.3677408237,0.6261731267999999,0.024274871240000002
132.0,123,0.38147569400000003,0.612369422,0.024556498210000003
132.0,124,0.39536285390000003,0.5984208121000001,0.02480882523
132.0,125,0.4093855842,0.5843442544999999,0.025030875959999997
132.0,126,0.4235266414,0.5701572032,0.025221784089999998
132.0,127,0.43776832140000005,0.5558775435,0.02538079892
132.0,128,0.4520925252,0.5415235253,0.02550729028
132.0,129,0.46648082750000003,0.5271136931,0.02560075264
132.0,130,0.4809145478,0.5126668148,0.025660808440000002
132.0,131,0.495374823,0.4982018082,0.02568721064
132.0,132,0.5098426804,0.483737667,0.025679844379999997
132.0,133,0.524299113,0.46929338639999996,0.02563872776
132.0,134,0.5387251536000001,0.4548878885,0.02556401181
132.0,135,0.5531019499,0.44053994750000003,0.02545597957
132.0,136,0.5674108376,0.4262681172,0.025315044260000003
132.0,137,0.5816334133000001,0.41209065870000006,0.02514174663
132.0,138,0.5957516056,0.3980254703,0.024936751570000002
132.0,139,0.6097477437,0.38409002000000003,0.024700843780000002
132.0,140,0.6236046234,0.3703012809,0.02443492279
132.0,141,0.6373055707,0.3566756685,0.02413999724
132.0,142,0.6508345018,0.3432289833,0.02381717851
132.0,143,0.6641759788999999,0.32997635610000003,0.02346767374
132.0,144,0.6773152627000001,0.3169321975,0.023092778300000002
132.0,145,0.6902383598999999,0.3041101524,0.02269386781
132.0,146,0.7029320667000001,0.2915230587,0.022272389719999997
132.0,147,0.7153840074,0.2791829112,0.021829854590000003
132.0,148,0.7275826675,0.2671008303,0.0213678271
132.0,149,0.7395174223,0.2552870358,0.02088791686
132.0,150,0.7511785602000001,0.2437508262,0.020391769100000002
132.0,151,0.7625573004999999,0.23250056270000002,0.01988105535
132.0,152,0.7736458064,0.2215436592,0.01935746416
132.0,153,0.7844371923,0.210886577,0.01882269188
132.0,154,0.7949255264,0.2005348239,0.018278433679999997
132.0,155,0.8051058282,0.1904929601,0.01772637478
132.0,156,0.8149740609,0.1807646065,0.01716818195
132.0,157,0.8245271194,0.1713524599,0.01660549547
132.0,158,0.8337628137,0.1622583105,0.01603992139
132.0,159,0.8426798482,0.1534830653,0.015473024319999999
132.0,160,0.8512777968,0.14502677390000002,0.01490632072
132.0,161,0.8595570748,0.1368886587,0.01434127267
132.0,162,0.867518907,0.1290671476,0.01377928231
132.0,163,0.8751652926,0.1215599108,0.01322168676
132.0,164,0.8824989684000001,0.1143638984,0.012669753740000001
132.0,165,0.8895233686,0.1074753819,0.012124677720000001
132.0,166,0.8962425828,0.1008899961,0.01158757681
132.0,167,0.902661313,0.09460278398,0.01105949014
132.0,168,0.9087848283,0.08860824105000001,0.010541375950000001
132.0,169,0.9146189199,0.08290036197999999,0.01003411029
132.0,170,0.9201698537999999,0.07747268686,0.009538486229999999
132.0,171,0.925444325,0.07231834794,0.00905521372
132.0,172,0.9304494104,0.06743011608999999,0.008584919949999999
132.0,173,0.9351925226,0.06280044688,0.008128150229999999
132.0,174,0.9396813643,0.058421525939999996,0.0076853693599999995
132.0,175,0.9439238832,0.054285313339999995,0.00725696346
132.0,176,0.9479282284999999,0.050383586730000006,0.00684324215
132.0,177,0.9517027082,0.04670798315,0.0064444412
132.0,178,0.9552557485,0.04325003915,0.0060607254099999995
132.0,179,0.9585958545,0.04000122916,0.00569219184
132.0,180,0.9617315726,0.03695300201,0.005338873280000001
132.0,181,0.9646714556,0.03409681528,0.00500074193
132.0,182,0.967424029,0.03142416764,0.0046777132
132.0,183,0.9699977602,0.028926628949999998,0.00436964974
132.0,184,0.9724010296,0.026595868010000003,0.00407636543
132.0,185,0.974642104,0.02442367812,0.00379762954
132.0,186,0.9767291124,0.0224020003,0.0035331708299999997
132.0,187,0.9786700240999999,0.02052294412,0.00328268167
132.0,188,0.9804726290000001,0.01877880637,0.00304582211
132.0,189,0.9821445205,0.017162087399999998,0.00282222387
132.0,190,0.9836930798,0.01566550529,0.00261149424
132.0,191,0.9851254638,0.014282007860000001,0.00241321984
132.0,192,0.9864485931,0.013004782710000001,0.00222697025
132.0,193,0.9876691443,0.01182726516,0.00205230151
132.0,194,0.9887935421999999,0.0107431445,0.0018887593699999999
132.0,195,0.9898279549,0.009746368279999999,0.00173588244
132.0,196,0.9907782904,0.008831145089999999,0.0015932051099999999
132.0,197,0.9916501947999999,0.00799194573,0.0014602602100000001
132.0,198,0.9924490517,0.00722350297,0.00133658157
132.0,199,0.9931799836,0.00652080995,0.00122170631
132.5,100,0.1218693525,0.8748383607,0.0
132.5,101,0.1293317985,0.8672376768,0.0
132.5,102,0.13710632150000002,0.8593237518,0.0
132.5,103,0.1451953895,0.8510944431,0.0
132.5,104,0.1536007302,0.842548365,0.0
132.5,105,0.1623232946,0.8336849241000001,0.0
132.5,106,0.17136322310000002,0.8245043512,0.0
132.5,107,0.18071981480000002,0.8150077309,0.0
132.5,108,0.1903915009,0.8051970272,0.0
132.5,109,0.20037582,0.7950751052,0.0
132.5,110,0.2106693996,0.7846457490000001,0.0
132.5,111,0.2212679394,0.7739136753,0.0
132.5,112,0.2321662012,0.7628845425999999,0.0
132.5,113,0.2433580019,0.7515649552000001,0.0
132.5,114,0.2548362121,0.7399624627,0.0
132.5,115,0.2665927594,0.7280855547999999,0.0
132.5,116,0.2786186365,0.7159436499,0.0
132.5,117,0.29090391530000004,0.7035470798,0.0
132.5,118,0.3034377652,0.6909070685,0.0
132.5,119,0.3162084771,0.6780357062,0.0
132.5,120,0.3292034923,0.6649459176000001,0.0
132.5,121,0.34240943690000003,0.6516514261,0.0
132.5,122,0.3558121601,0.6381667124,0.0
132.5,123,0.3693967787,0.6245069691,0.0
132.5,124,0.3831477246,0.6106880503,0.0
132.5,125,0.39704879779999996,0.5967264174,0.0
132.5,126,0.4110832223,0.5826390809,0.0
132.5,127,0.4252337069,0.568443539,0.0
132.5,128,0.4394825081,0.5541577124,0.0
132.5,129,0.4538114968,0.5397998773,0.0
132.5,130,0.4682022269,0.525388595,0.0
132.5,131,0.4826360066,0.5109426408000001,0.0
132.5,132,0.4970939706,0.49648093009999994,0.0
132.5,133,0.5115571544,0.48202244499999997,0.0
132.5,134,0.5260065679,0.46758615929999997,0.0
132.5,135,0.5404232709,0.4531909642,0.0
132.5,136,0.5547884470000001,0.4388555942,0.0
132.5,137,0.569083477,0.4245985541,0.0
132.5,138,0.5832900115,0.4104380473,0.0
132.5,139,0.5973900414,0.39639190630000004,0.0
132.5,140,0.6113659663,0.3824775254,0.0
132.5,141,0.6252006602,0.3687117962,0.0
132.5,142,0.6388775342999999,0.3551110464,0.0
132.5,143,0.6523805965,0.3416909819,0.0
132.5,144,0.6656945068,0.32846663319999997,0.0
132.5,145,0.6788046289999999,0.3154523055,0.0
132.5,146,0.6916970781,0.3026615339,0.0
132.5,147,0.7043587623,0.2901070424,0.0
132.5,148,0.7167774214000001,0.2778007091,0.0
132.5,149,0.7289416592000001,0.265753535,0.0
132.5,150,0.7408409713999999,0.2539756186,0.0
132.5,151,0.7524657682,0.2424761362,0.0
132.5,152,0.7638073913,0.23126332659999999,0.0
132.5,153,0.7748581262,0.2203444813,0.0
132.5,154,0.7856112093000001,0.2097259399,0.0
132.5,155,0.7960608292000001,0.1994130908,0.0
132.5,156,0.8062021239,0.1894103762,0.0
132.5,157,0.8160311727,0.1797213021,0.0
132.5,158,0.8255449835,0.17034845359999998,0.0
132.5,159,0.8347414759,0.161293513,0.0
132.5,160,0.8436194598,0.1525572834,0.0
132.5,161,0.8521786099,0.1441397154,0.0
132.5,162,0.8604194379000001,0.13603993709999998,0.0
132.5,163,0.8683432593,0.1282562879,0.0
132.5,164,0.8759521592,0.12078635430000001,0.0
132.5,165,0.883248954,0.1136270092,0.0
132.5,166,0.8902371517000001,0.1067744525,0.0
132.5,167,0.8969209099,0.1002242538,0.0
132.5,168,0.9033049923,0.09397139659,0.0
132.5,169,0.9093947237000001,0.08801032352,0.0
132.5,170,0.9151959440999999,0.08233498244,0.0
132.5,171,0.9207149631,0.07693887281,0.0
132.5,172,0.9259585124,0.07181509231,0.0
132.5,173,0.9309336999,0.06695638319000001,0.0
132.5,174,0.9356479636,0.0623551782,0.0
132.5,175,0.9401090254000001,0.058003645720000004,0.0
132.5,176,0.9443248470000001,0.053893733969999996,0.0
132.5,177,0.9483035864,0.05001721389,0.0
132.5,178,0.9520535554999999,0.04636572068000001,0.0
132.5,179,0.9555831793999999,0.04293079364999999,0.0
132.5,180,0.9589009578,0.03970391433,0.0
132.5,181,0.9620154277,0.03667654258,0.0
132.5,182,0.9649351285000001,0.03384015076,0.0
132.5,183,0.9676685688000001,0.03118625568,0.0
132.5,184,0.9702241961999999,0.028706448330000002,0.0
132.5,185,0.9726103680999999,0.02639242143,0.0
132.5,186,0.974835326,0.02423599459,0.0
132.5,187,0.9769071712,0.02222913722,0.0
132.5,188,0.9788338435999999,0.02036398909,0.0
132.5,189,0.980623102,0.01863287869,0.0
132.5,190,0.9822825071,0.01702833928,0.0
132.5,191,0.9838194068999999,0.015543122760000002,0.0
132.5,192,0.9852409237,0.01417021152,0.0
132.5,193,0.9865539434999999,0.012902828120000001,0.0
132.5,194,0.9877651075999999,0.01173444308,0.0
132.5,195,0.9888808057,0.010658780889999999,0.0
132.5,196,0.9899071707,0.009669824129999999,0.0
132.5,197,0.9908500758,0.00876181602,0.0
132.5,198,0.9917151327,0.00792926153,0.0
132.5,199,0.9925076914000001,0.007166926860000001,0.0
133.0,100,0.1187515563,0.8780145548999999,0.00970198871
133.0,101,0.12607995989999998,0.8705484796999999,0.0101149437
133.0,102,0.1337190101,0.8627704598,0.01053178941
133.0,103,0.1416714743,0.8546780459,0.01095157188
133.0,104,0.1499393963,0.8462695292,0.01137328634
133.0,105,0.1585240592,0.8375439773,0.01179588061
133.0,106,0.1674259502,0.8285012684999999,0.012218258840000001
133.0,107,0.1766447289,0.8191421216000001,0.01263928575
133.0,108,0.1861791989,0.8094681233,0.013057791219999998
133.0,109,0.1960272818,0.7994817519999999,0.01347257535
133.0,110,0.2061859968,0.7891863967,0.013882413849999999
133.0,111,0.2166514428,0.7785863731,0.014286063739999999
133.0,112,0.2274187854,0.7676869341,0.01468226942
133.0,113,0.2384822489,0.7564942762,0.01506976893
133.0,114,0.24983511239999998,0.7450155411999999,0.01544730052
133.0,115,0.26146971069999997,0.7332588126,0.01581360929
133.0,116,0.2733774412,0.7212331070000001,0.01616745404
133.0,117,0.2855487745,0.7089483607,0.01650761419
133.0,118,0.2979732714,0.6964154107,0.01683289668
133.0,119,0.3106396045,0.683645971,0.0171421429
133.0,120,0.32353558460000004,0.6706526031,0.01743423546
133.0,121,0.3366481934,0.6574486822,0.0177081049
133.0,122,0.34996361919999996,0.6440483582000001,0.01796273617
133.0,123,0.3634672998,0.6304665119,0.01819717485
133.0,124,0.3771439676,0.6167187068,0.01841053305
133.0,125,0.39097770099999996,0.6028211364,0.01860199506
133.0,126,0.404951979,0.5887905682,0.01877082243
133.0,127,0.41904973929999995,0.5746442832,0.01891635876
133.0,128,0.4332534409,0.5604000127,0.01903803389
133.0,129,0.4475451288,0.5460758718000001,0.01913536761
133.0,130,0.4619065018,0.5316902906,0.01920797284
133.0,131,0.4763189826,0.5172619438,0.01925555811
133.0,132,0.4907637899,0.5028096773,0.01927792956
133.0,133,0.505222011,0.4883524355,0.01927499219
133.0,134,0.5196746764,0.4739091861,0.01924675058
133.0,135,0.5341028344000001,0.4594988466,0.01919330881
