spread,result,cover_prob,push_prob,not_cover_prob
8,52,2.14E-09,1.62E-08,0.999999965
8,53,8.62E-10,8.65E-09,0.999999982
8,54,3.16E-10,4.58E-09,0.999999991
8,55,9.56E-11,2.42E-09,0.999999995
8,56,1.43E-11,1.27E-09,0.999999997
8,57,-1.06E-11,6.64E-10,0.999999999
8,58,-1.46E-11,3.46E-10,0.999999999
8,59,-1.21E-11,1.80E-10,1
8,60,-8.51E-12,9.32E-11,1
8.5,-60,1,0,0
8.5,-59,1,0,2.22E-16
8.5,-58,1,0,6.66E-16
8.5,-57,1,0,1.55E-15
8.5,-56,1,0,3.55E-15
8.5,-55,1,0,8.77E-15
8.5,-54,1,0,2.14E-14
8.5,-53,1,0,5.14E-14
8.5,-52,1,0,1.24E-13
8.5,-51,1,0,2.95E-13
8.5,-50,1,0,7.00E-13
8.5,-49,1,0,1.65E-12
8.5,-48,1,0,3.86E-12
8.5,-47,1,0,8.97E-12
8.5,-46,1,0,2.07E-11
8.5,-45,1,0,4.72E-11
8.5,-44,1,0,1.07E-10
8.5,-43,1,0,2.39E-10
8.5,-42,0.999999999,0,5.27E-10
8.5,-41,0.999999999,0,1.15E-09
8.5,-40,0.999999998,0,2.48E-09
8.5,-39,0.999999995,0,5.28E-09
8.5,-38,0.999999989,0,1.11E-08
8.5,-37,0.999999977,0,2.29E-08
8.5,-36,0.999999953,0,4.66E-08
8.5,-35,0.999999907,0,9.33E-08
8.5,-34,0.999999816,0,1.84E-07
8.5,-33,0.999999643,0,3.57E-07
8.5,-32,0.99999932,0,6.80E-07
8.5,-31,0.999998726,0,1.27E-06
8.5,-30,0.999997654,0,2.35E-06
8.5,-29,0.999995751,0,4.25E-06
8.5,-28,0.999992439,0,7.56E-06
8.5,-27,0.999986773,0,1.32E-05
8.5,-26,0.999977259,0,2.27E-05
8.5,-25,0.999961566,0,3.84E-05
8.5,-24,0.999936143,0,6.39E-05
8.5,-23,0.999895678,0,1.04E-04
8.5,-22,0.999832386,0,1.68E-04
8.5,-21,0.99973507,0,2.65E-04
8.5,-20,0.999587926,0,4.12E-04
8.5,-19,0.999369047,0,6.31E-04
8.5,-18,0.999048611,0,9.51E-04
8.5,-17,0.998586715,0,0.001413285
8.5,-16,0.997930892,0,0.002069108
8.5,-15,0.997013333,0,0.002986667
8.5,-14,0.995747914,0,0.004252086
8.5,-13,0.994027188,0,0.005972812
8.5,-12,0.991719563,0,0.008280437
8.5,-11,0.988666974,0,0.011333026
8.5,-10,0.984683453,0,0.015316547
8.5,-9,0.979555047,0,0.020444953
8.5,-8,0.973041575,0,0.026958425
8.5,-7,0.964880692,0,0.035119308
8.5,-6,0.954794617,0,0.045205383
8.5,-5,0.942499712,0,0.057500288
8.5,-4,0.927718795,0,0.072281205
8.5,-3,0.910195735,0,0.089804265
8.5,-2,0.889711514,0,0.110288486
8.5,-1,0.866100592,0,0.133899408
8.5,1,0.809193206,0,0.190806794
8.5,2,0.775957048,0,0.224042952
8.5,3,0.739728163,0,0.260271837
8.5,4,0.700771066,0,0.299228934
8.5,5,0.659438338,0,0.340561662
8.5,6,0.616159974,0,0.383840026
8.5,7,0.571428978,0,0.428571022
8.5,8,0.525784319,0,0.474215681
8.5,9,0.479792348,0,0.520207652
8.5,10,0.434027773,0,0.565972227
8.5,11,0.389055021,0,0.610944979
8.5,12,0.345410726,0,0.654589274
8.5,13,0.303587807,0,0.696412193
8.5,14,0.264021549,0,0.735978451
8.5,15,0.227077989,0,0.772922011
8.5,16,0.193044892,0,0.806955108
8.5,17,0.162125631,0,0.837874369
8.5,18,0.134436265,0,0.865563735
8.5,19,0.110006082,0,0.889993918
8.5,20,0.088781758,0,0.911218242
8.5,21,0.070635097,0,0.929364903
8.5,22,0.055374016,0,0.944625984
8.5,23,0.042756165,0,0.957243835
8.5,24,0.032504225,0,0.967495775
8.5,25,0.024321737,0,0.975678263
8.5,26,0.017908265,0,0.982091735
8.5,27,0.01297274,0,0.98702726
8.5,28,0.009244175,0,0.990755825
8.5,29,0.006479243,0,0.993520757
8.5,30,0.004466658,0,0.995533342
8.5,31,0.003028634,0,0.996971366
8.5,32,0.002019951,0,0.997980049
8.5,33,0.001325289,0,0.998674711
8.5,34,0.000855511,0,0.999144489
8.5,35,0.000543477,0,0.999456523
8.5,36,0.000339862,0,0.999660138
8.5,37,0.000209288,0,0.999790712
8.5,38,0.000126968,0,0.999873032
8.5,39,7.59E-05,0,0.999924078
8.5,40,4.48E-05,0,0.999955227
8.5,41,2.61E-05,0,0.999973944
8.5,42,1.50E-05,0,0.999985025
8.5,43,8.50E-06,0,0.999991495
8.5,44,4.78E-06,0,0.999995223
8.5,45,2.66E-06,0,0.999997345
8.5,46,1.46E-06,0,0.999998538
8.5,47,7.98E-07,0,0.999999202
8.5,48,4.32E-07,0,0.999999568
8.5,49,2.32E-07,0,0.999999768
8.5,50,1.24E-07,0,0.999999876
8.5,51,6.57E-08,0,0.999999934
8.5,52,3.46E-08,0,0.999999965
8.5,53,1.82E-08,0,0.999999982
8.5,54,9.49E-09,0,0.999999991
8.5,55,4.93E-09,0,0.999999995
8.5,56,2.55E-09,0,0.999999997
8.5,57,1.32E-09,0,0.999999999
8.5,58,6.78E-10,0,0.999999999
8.5,59,3.48E-10,0,1
8.5,60,1.78E-10,0,1
9,-60,1,6.28E-17,0
9,-59,1,1.53E-16,1.11E-16
9,-58,1,3.73E-16,3.33E-16
9,-57,1,9.07E-16,6.66E-16
9,-56,1,2.19E-15,1.33E-15
9,-55,1,5.29E-15,3.44E-15
9,-54,1,1.27E-14,8.77E-15
9,-53,1,3.03E-14,2.11E-14
9,-52,1,7.20E-14,5.15E-14
9,-51,1,1.70E-13,1.25E-13
9,-50,1,4.00E-13,3.00E-13
9,-49,1,9.33E-13,7.17E-13
9,-48,1,2.16E-12,1.70E-12
9,-47,1,4.97E-12,4.01E-12
9,-46,1,1.13E-11,9.36E-12
9,-45,1,2.55E-11,2.17E-11
9,-44,1,5.70E-11,4.96E-11
9,-43,1,1.26E-10,1.12E-10
9,-42,0.999999999,2.75E-10,2.52E-10
9,-41,0.999999998,5.94E-10,5.58E-10
9,-40,0.999999996,1.26E-09,1.22E-09
9,-39,0.999999992,2.65E-09,2.63E-09
9,-38,0.999999983,5.49E-09,5.59E-09
9,-37,0.999999966,1.12E-08,1.17E-08
9,-36,0.999999931,2.24E-08,2.42E-08
9,-35,0.999999862,4.43E-08,4.90E-08
9,-34,0.99999973,8.60E-08,9.79E-08
9,-33,0.999999479,1.64E-07,1.92E-07
9,-32,0.999999013,3.08E-07,3.72E-07
9,-31,0.999998159,5.68E-07,7.06E-07
9,-30,0.999996625,1.03E-06,1.32E-06
9,-29,0.999993921,1.83E-06,2.42E-06
9,-28,0.999989239,3.20E-06,4.36E-06
9,-27,0.999981279,5.49E-06,7.73E-06
9,-26,0.999967989,9.27E-06,1.35E-05
9,-25,0.999946202,1.54E-05,2.31E-05
9,-24,0.999911124,2.50E-05,3.88E-05
9,-23,0.999855646,4.00E-05,6.43E-05
9,-22,0.999769431,6.30E-05,1.05E-04
9,-21,0.999637742,9.73E-05,1.68E-04
9,-20,0.999439962,1.48E-04,2.64E-04
9,-19,0.999147784,2.21E-04,4.10E-04
9,-18,0.998723035,3.26E-04,6.26E-04
9,-17,0.998115158,0.000471558,9.42E-04
9,-16,0.997258369,6.73E-04,0.001396584
9,-15,0.99606858,9.45E-04,0.002041915
9,-14,0.994440223,0.00130769,0.002944396
9,-13,0.992243197,0.001783992,0.00418882
9,-12,0.989320225,0.002399338,0.005881099
9,-11,0.985485031,0.003181943,0.008151084
9,-10,0.980521775,0.004161678,0.01115487
9,-9,0.97418629,0.005368756,0.015076197
9,-8,0.966209632,0.006831944,0.020126481
9,-7,0.956304389,0.008576303,0.026543005
9,-6,0.944174056,0.010620561,0.034584823
9,-5,0.929525475,0.012974237,0.044526051
9,-4,0.912084027,0.015634768,0.056646437
9,-3,0.891610821,0.018584914,0.071219351
9,-2,0.867920729,0.021790785,0.088497701
9,-1,0.840899788,0.025200804,0.108698605
9,1,0.776852187,0.032341019,0.158465774
9,2,0.740068863,0.035888185,0.188154767
9,3,0.700447527,0.039280636,0.220991202
9,4,0.658362976,0.042408089,0.256820845
9,5,0.614275793,0.045162545,0.295399117
9,6,0.568715751,0.047444222,0.336395804
9,7,0.522261797,0.049167181,0.379403841
9,8,0.475520116,0.050264202,0.423951479
9,9,0.429101736,0.050690612,0.46951704
9,10,0.383600953,0.05042682,0.515545407
9,11,0.339575578,0.049479444,0.561465535
9,12,0.297529729,0.047880997,0.606708276
9,13,0.257899624,0.045688182,0.650724011
9,14,0.221042654,0.042978895,0.692999556
9,15,0.187229868,0.039848122,0.733073889
9,16,0.15664195,0.036402942,0.770552165
9,17,0.129368712,0.032756919,0.80511745
9,18,0.105412057,0.029024208,0.836539527
9,19,0.084692319,0.025313762,0.864680156
9,20,0.067057724,0.021724034,0.889494208
9,21,0.052296527,0.018338569,0.911026334
9,22,0.040151187,0.015222829,0.929403155
9,23,0.030333689,0.012422476,0.944821358
9,24,0.022541013,0.009963211,0.957532564
9,25,0.016469669,0.007852069,0.967826194
9,26,0.011828337,0.006079928,0.976011807
9,27,0.008347871,0.004624869,0.982402391
9,28,0.005788249,0.003455926,0.987299899
9,29,0.00394242,0.002536823,0.990983934
9,30,0.00263733,0.001829328,0.993704013
9,31,0.001732642,0.001295992,0.995675373
9,32,0.001117811,9.02E-04,0.997077909
9,33,0.000708158,6.17E-04,0.99805758
9,34,0.000440551,4.15E-04,0.998729529
9,35,0.000269145,2.74E-04,0.99918219
9,36,0.000161486,1.78E-04,0.999481762
9,37,9.52E-05,1.14E-04,0.999676594
9,38,5.51E-05,7.19E-05,0.999801164
9,39,3.13E-05,4.46E-05,0.9998795
9,40,1.75E-05,2.73E-05,0.999927977
9,41,9.63E-06,1.64E-05,0.999957516
9,42,5.20E-06,9.77E-06,0.999975252
9,43,2.76E-06,5.74E-06,0.999985753
9,44,1.44E-06,3.33E-06,0.999991889
9,45,7.40E-07,1.92E-06,0.999995429
9,46,3.73E-07,1.09E-06,0.999997449
9,47,1.84E-07,6.14E-07,0.999998589
9,48,8.92E-08,3.43E-07,0.999999225
9,49,4.22E-08,1.90E-07,0.999999578
9,50,1.94E-08,1.04E-07,0.999999772
9,51,8.61E-09,5.71E-08,0.999999877
9,52,3.64E-09,3.10E-08,0.999999934
9,53,1.43E-09,1.67E-08,0.999999965
9,54,4.96E-10,8.99E-09,0.999999982
9,55,1.24E-10,4.81E-09,0.99999999
9,56,-5.96E-12,2.56E-09,0.999999995
9,57,-3.99E-11,1.36E-09,0.999999997
9,58,-3.97E-11,7.18E-10,0.999999999
9,59,-3.04E-11,3.78E-10,0.999999999
9,60,-2.07E-11,1.99E-10,1
9.5,-60,1,0,0
9.5,-59,1,0,0
9.5,-58,1,0,2.22E-16
9.5,-57,1,0,6.66E-16
9.5,-56,1,0,1.33E-15
9.5,-55,1,0,3.44E-15
9.5,-54,1,0,8.66E-15
9.5,-53,1,0,2.11E-14
9.5,-52,1,0,5.15E-14
9.5,-51,1,0,1.25E-13
9.5,-50,1,0,3.00E-13
9.5,-49,1,0,7.17E-13
9.5,-48,1,0,1.70E-12
9.5,-47,1,0,4.01E-12
9.5,-46,1,0,9.36E-12
9.5,-45,1,0,2.17E-11
9.5,-44,1,0,4.96E-11
9.5,-43,1,0,1.12E-10
9.5,-42,1,0,2.52E-10
9.5,-41,0.999999999,0,5.58E-10
9.5,-40,0.999999999,0,1.22E-09
9.5,-39,0.999999997,0,2.63E-09
9.5,-38,0.999999994,0,5.59E-09
9.5,-37,0.999999988,0,1.17E-08
9.5,-36,0.999999976,0,2.42E-08
9.5,-35,0.999999951,0,4.90E-08
9.5,-34,0.999999902,0,9.79E-08
9.5,-33,0.999999808,0,1.92E-07
9.5,-32,0.999999628,0,3.72E-07
9.5,-31,0.999999294,0,7.06E-07
9.5,-30,0.999998682,0,1.32E-06
9.5,-29,0.999997581,0,2.42E-06
9.5,-28,0.999995638,0,4.36E-06
9.5,-27,0.999992268,0,7.73E-06
9.5,-26,0.999986529,0,1.35E-05
9.5,-25,0.99997693,0,2.31E-05
9.5,-24,0.999961161,0,3.88E-05
9.5,-23,0.999935709,0,6.43E-05
9.5,-22,0.999895341,0,1.05E-04
9.5,-21,0.999832399,0,1.68E-04
9.5,-20,0.999735889,0,2.64E-04
9.5,-19,0.999590311,0,4.10E-04
9.5,-18,0.999374187,0,6.26E-04
9.5,-17,0.999058273,0,9.42E-04
9.5,-16,0.998603416,0,0.001396584
9.5,-15,0.997958085,0,0.002041915
9.5,-14,0.997055604,0,0.002944396
9.5,-13,0.99581118,0,0.00418882
9.5,-12,0.994118901,0,0.005881099
9.5,-11,0.991848916,0,0.008151084
9.5,-10,0.98884513,0,0.01115487
9.5,-9,0.984923803,0,0.015076197
9.5,-8,0.979873519,0,0.020126481
9.5,-7,0.973456995,0,0.026543005
9.5,-6,0.965415177,0,0.034584823
9.5,-5,0.955473949,0,0.044526051
9.5,-4,0.943353563,0,0.056646437
9.5,-3,0.928780649,0,0.071219351
9.5,-2,0.911502299,0,0.088497701
9.5,-1,0.891301395,0,0.108698605
9.5,1,0.841534226,0,0.158465774
9.5,2,0.811845233,0,0.188154767
9.5,3,0.779008798,0,0.220991202
9.5,4,0.743179155,0,0.256820845
9.5,5,0.704600883,0,0.295399117
9.5,6,0.663604196,0,0.336395804
9.5,7,0.620596159,0,0.379403841
9.5,8,0.576048521,0,0.423951479
9.5,9,0.53048296,0,0.46951704
9.5,10,0.484454593,0,0.515545407
9.5,11,0.438534465,0,0.561465535
9.5,12,0.393291724,0,0.606708276
9.5,13,0.349275989,0,0.650724011
9.5,14,0.307000444,0,0.692999556
9.5,15,0.266926111,0,0.733073889
9.5,16,0.229447835,0,0.770552165
9.5,17,0.19488255,0,0.80511745
9.5,18,0.163460473,0,0.836539527
9.5,19,0.135319844,0,0.864680156
9.5,20,0.110505792,0,0.889494208
9.5,21,0.088973666,0,0.911026334
9.5,22,0.070596845,0,0.929403155
9.5,23,0.055178642,0,0.944821358
9.5,24,0.042467436,0,0.957532564
9.5,25,0.032173806,0,0.967826194
9.5,26,0.023988193,0,0.976011807
9.5,27,0.017597609,0,0.982402391
9.5,28,0.012700101,0,0.987299899
9.5,29,0.009016066,0,0.990983934
9.5,30,0.006295987,0,0.993704013
9.5,31,0.004324627,0,0.995675373
9.5,32,0.002922091,0,0.997077909
9.5,33,0.00194242,0,0.99805758
9.5,34,0.001270471,0,0.998729529
9.5,35,0.00081781,0,0.99918219
9.5,36,0.000518238,0,0.999481762
9.5,37,0.000323406,0,0.999676594
9.5,38,0.000198836,0,0.999801164
9.5,39,0.0001205,0,0.9998795
9.5,40,7.20E-05,0,0.999927977
9.5,41,4.25E-05,0,0.999957516
9.5,42,2.47E-05,0,0.999975252
9.5,43,1.42E-05,0,0.999985753
9.5,44,8.11E-06,0,0.999991889
9.5,45,4.57E-06,0,0.999995429
9.5,46,2.55E-06,0,0.999997449
9.5,47,1.41E-06,0,0.999998589
9.5,48,7.75E-07,0,0.999999225
9.5,49,4.22E-07,0,0.999999578
9.5,50,2.28E-07,0,0.999999772
9.5,51,1.23E-07,0,0.999999877
9.5,52,6.56E-08,0,0.999999934
9.5,53,3.49E-08,0,0.999999965
9.5,54,1.85E-08,0,0.999999982
9.5,55,9.74E-09,0,0.99999999
9.5,56,5.11E-09,0,0.999999995
9.5,57,2.68E-09,0,0.999999997
9.5,58,1.40E-09,0,0.999999999
9.5,59,7.26E-10,0,0.999999999
9.5,60,3.76E-10,0,1
10,-60,1,2.35E-17,0
10,-59,1,5.83E-17,0
10,-58,1,1.44E-16,1.11E-16
10,-57,1,3.54E-16,3.33E-16
10,-56,1,8.69E-16,4.44E-16
10,-55,1,2.12E-15,1.33E-15
10,-54,1,5.17E-15,3.44E-15
10,-53,1,1.25E-14,8.55E-15
10,-52,1,3.02E-14,2.13E-14
10,-51,1,7.23E-14,5.24E-14
10,-50,1,1.72E-13,1.28E-13
10,-49,1,4.07E-13,3.10E-13
10,-48,1,9.56E-13,7.45E-13
10,-47,1,2.23E-12,1.78E-12
10,-46,1,5.15E-12,4.21E-12
10,-45,1,1.18E-11,9.88E-12
10,-44,1,2.67E-11,2.29E-11
10,-43,1,5.98E-11,5.27E-11
10,-42,1,1.32E-10,1.20E-10
10,-41,0.999999999,2.90E-10,2.69E-10
10,-40,0.999999998,6.25E-10,5.95E-10
10,-39,0.999999996,1.33E-09,1.30E-09
10,-38,0.999999992,2.79E-09,2.80E-09
10,-37,0.999999983,5.77E-09,5.94E-09
10,-36,0.999999964,1.17E-08,1.24E-08
10,-35,0.999999927,2.35E-08,2.56E-08
10,-34,0.999999856,4.62E-08,5.17E-08
10,-33,0.999999718,8.94E-08,1.03E-07
10,-32,0.999999458,1.70E-07,2.02E-07
10,-31,0.999998976,3.18E-07,3.88E-07
10,-30,0.999998098,5.84E-07,7.34E-07
10,-29,0.999996527,1.05E-06,1.36E-06
10,-28,0.999993769,1.87E-06,2.49E-06
10,-27,0.999989014,3.25E-06,4.48E-06
10,-26,0.999980962,5.57E-06,7.91E-06
10,-25,0.999967576,9.35E-06,1.37E-05
10,-24,0.999945716,1.54E-05,2.34E-05
10,-23,0.999910651,2.51E-05,3.92E-05
10,-22,0.999855384,4.00E-05,6.47E-05
10,-21,0.999769763,6.26E-05,1.05E-04
10,-20,0.999639339,9.66E-05,1.68E-04
10,-19,0.999443915,1.46E-04,2.63E-04
10,-18,0.999155768,2.18E-04,4.07E-04
10,-17,0.998737504,3.21E-04,6.21E-04
10,-16,0.99813956,4.64E-04,9.33E-04
10,-15,0.997297372,6.61E-04,0.001381201
10,-14,0.996128307,9.27E-04,0.0020171
10,-13,0.994528479,0.001282701,0.002906119
10,-12,0.992369687,0.001749214,0.004131885
10,-11,0.989496779,0.002352137,0.005798946
10,-10,0.985725827,0.003119303,0.008035566
10,-9,0.9808436,0.004080203,0.010995994
10,-8,0.974608849,0.00526467,0.014861811
10,-7,0.966755899,0.006701096,0.019841909
10,-6,0.957000993,0.008414185,0.026170638
10,-5,0.945051608,0.010422341,0.03410371
10,-4,0.930618716,0.012734847,0.04391159
10,-3,0.913431592,0.015349057,0.055870293
10,-2,0.8932544,0.018247899,0.070249802
10,-1,0.869903393,0.021398003,0.087300602
10,1,0.813301666,0.02823256,0.130233215
10,2,0.780078914,0.03176632,0.156388447
10,3,0.743754444,0.035254354,0.185736848
10,4,0.704586753,0.038592402,0.218228443
10,5,0.662928306,0.041672577,0.25372654
10,6,0.619215321,0.044388875,0.292006929
10,7,0.573953322,0.046642838,0.332761003
10,8,0.527699542,0.048348978,0.375602501
10,9,0.481043367,0.049439594,0.420077446
10,10,0.434585922,0.04986867,0.465676737
10,11,0.388919823,0.049614643,0.511850892
10,12,0.344609871,0.048681853,0.558026424
10,13,0.302175367,0.047100622,0.603623389
10,14,0.262074537,0.044925907,0.648073648
10,15,0.224691518,0.042234593,0.690839295
10,16,0.190326308,0.039121527,0.731430638
10,17,0.159188058,0.035694492,0.769422957
10,18,0.131392066,0.032068407,0.804471119
10,19,0.106960736,0.028359108,0.836321048
10,20,0.085828631,0.024677161,0.864817047
10,21,0.067851472,0.021122194,0.889904141
10,22,0.052818645,0.0177782,0.911624955
10,23,0.040468412,0.01471023,0.930111129
10,24,0.030504729,0.011962707,0.945569857
10,25,0.022614353,0.009559453,0.958266741
10,26,0.016482924,0.007505269,0.968506538
10,27,0.011808842,0.005788767,0.976613623
10,28,0.008314088,0.004386013,0.982913885
10,29,0.005751582,0.003264484,0.987719451
10,30,0.003909083,0.002386904,0.99131711
10,31,0.00261002,0.001714606,0.993960767
10,32,0.001711897,0.001210193,0.995867716
10,33,0.001103004,8.39E-04,0.997218165
10,34,0.000698169,5.72E-04,0.998157228
10,35,0.000434178,3.84E-04,0.998798558
10,36,0.000265313,2.53E-04,0.999228837
10,37,0.000159336,1.64E-04,0.999512523
10,38,9.41E-05,1.05E-04,0.999696394
10,39,5.46E-05,6.59E-05,0.999813607
10,40,3.12E-05,4.08E-05,0.999887135
10,41,1.75E-05,2.50E-05,0.999932552
10,42,9.69E-06,1.51E-05,0.999960193
10,43,5.28E-06,8.97E-06,0.999976782
10,44,2.83E-06,5.28E-06,0.999986606
10,45,1.49E-06,3.08E-06,0.999992352
10,46,7.77E-07,1.77E-06,0.999995675
10,47,3.98E-07,1.01E-06,0.999997575
10,48,2.01E-07,5.74E-07,0.999998652
10,49,9.96E-08,3.22E-07,0.999999256
10,50,4.85E-08,1.80E-07,0.999999592
10,51,2.31E-08,9.96E-08,0.999999778
10,52,1.08E-08,5.48E-08,0.99999988
10,53,4.87E-09,3.00E-08,0.999999935
10,54,2.12E-09,1.64E-08,0.999999965
10,55,8.69E-10,8.87E-09,0.999999981
10,56,3.25E-10,4.79E-09,0.99999999
10,57,1.00E-10,2.58E-09,0.999999995
10,58,1.53E-11,1.38E-09,0.999999997
10,59,-1.15E-11,7.37E-10,0.999999999
10,60,-1.62E-11,3.93E-10,0.999999999
10.5,-60,1,0,0
10.5,-59,1,0,0
10.5,-58,1,0,1.11E-16
10.5,-57,1,0,3.33E-16
10.5,-56,1,0,4.44E-16
10.5,-55,1,0,1.33E-15
10.5,-54,1,0,3.55E-15
10.5,-53,1,0,8.55E-15
10.5,-52,1,0,2.14E-14
10.5,-51,1,0,5.24E-14
10.5,-50,1,0,1.28E-13
10.5,-49,1,0,3.10E-13
10.5,-48,1,0,7.45E-13
10.5,-47,1,0,1.78E-12
10.5,-46,1,0,4.21E-12
10.5,-45,1,0,9.88E-12
10.5,-44,1,0,2.29E-11
10.5,-43,1,0,5.27E-11
10.5,-42,1,0,1.20E-10
10.5,-41,1,0,2.69E-10
10.5,-40,0.999999999,0,5.95E-10
10.5,-39,0.999999999,0,1.30E-09
10.5,-38,0.999999997,0,2.80E-09
10.5,-37,0.999999994,0,5.94E-09
10.5,-36,0.999999988,0,1.24E-08
10.5,-35,0.999999974,0,2.56E-08
10.5,-34,0.999999948,0,5.17E-08
10.5,-33,0.999999897,0,1.03E-07
10.5,-32,0.999999798,0,2.02E-07
10.5,-31,0.999999612,0,3.88E-07
10.5,-30,0.999999266,0,7.34E-07
10.5,-29,0.999998636,0,1.36E-06
10.5,-28,0.999997507,0,2.49E-06
10.5,-27,0.999995522,0,4.48E-06
10.5,-26,0.999992095,0,7.91E-06
10.5,-25,0.999986284,0,1.37E-05
10.5,-24,0.999976605,0,2.34E-05
10.5,-23,0.999960768,0,3.92E-05
10.5,-22,0.999935298,0,6.47E-05
10.5,-21,0.999895034,0,1.05E-04
10.5,-20,0.99983244,0,1.68E-04
10.5,-19,0.999736707,0,2.63E-04
10.5,-18,0.999592607,0,4.07E-04
10.5,-17,0.999379042,0,6.21E-04
10.5,-16,0.999067272,0,9.33E-04
10.5,-15,0.998618799,0,0.001381201
10.5,-14,0.9979829,0,0.0020171
10.5,-13,0.997093881,0,0.002906119
10.5,-12,0.995868115,0,0.004131885
10.5,-11,0.994201054,0,0.005798946
10.5,-10,0.991964434,0,0.008035566
10.5,-9,0.989004006,0,0.010995994
10.5,-8,0.985138189,0,0.014861811
10.5,-7,0.980158091,0,0.019841909
10.5,-6,0.973829362,0,0.026170638
10.5,-5,0.96589629,0,0.03410371
10.5,-4,0.95608841,0,0.04391159
10.5,-3,0.944129707,0,0.055870293
10.5,-2,0.929750198,0,0.070249802
10.5,-1,0.912699398,0,0.087300602
10.5,1,0.869766785,0,0.130233215
10.5,2,0.843611553,0,0.156388447
10.5,3,0.814263152,0,0.185736848
10.5,4,0.781771557,0,0.218228443
10.5,5,0.74627346,0,0.25372654
10.5,6,0.707993071,0,0.292006929
10.5,7,0.667238997,0,0.332761003
10.5,8,0.624397499,0,0.375602501
10.5,9,0.579922554,0,0.420077446
10.5,10,0.534323263,0,0.465676737
10.5,11,0.488149108,0,0.511850892
10.5,12,0.441973576,0,0.558026424
10.5,13,0.396376611,0,0.603623389
10.5,14,0.351926352,0,0.648073648
10.5,15,0.309160705,0,0.690839295
10.5,16,0.268569362,0,0.731430638
10.5,17,0.230577043,0,0.769422957
10.5,18,0.195528881,0,0.804471119
10.5,19,0.163678952,0,0.836321048
10.5,20,0.135182953,0,0.864817047
10.5,21,0.110095859,0,0.889904141
10.5,22,0.088375045,0,0.911624955
10.5,23,0.069888871,0,0.930111129
10.5,24,0.054430143,0,0.945569857
10.5,25,0.041733259,0,0.958266741
10.5,26,0.031493462,0,0.968506538
10.5,27,0.023386377,0,0.976613623
10.5,28,0.017086115,0,0.982913885
10.5,29,0.012280549,0,0.987719451
10.5,30,0.00868289,0,0.99131711
10.5,31,0.006039233,0,0.993960767
10.5,32,0.004132284,0,0.995867716
10.5,33,0.002781835,0,0.997218165
10.5,34,0.001842772,0,0.998157228
10.5,35,0.001201442,0,0.998798558
10.5,36,0.000771163,0,0.999228837
10.5,37,0.000487477,0,0.999512523
10.5,38,0.000303606,0,0.999696394
10.5,39,0.000186393,0,0.999813607
10.5,40,0.000112865,0,0.999887135
10.5,41,6.74E-05,0,0.999932552
10.5,42,3.98E-05,0,0.999960193
10.5,43,2.32E-05,0,0.999976782
10.5,44,1.34E-05,0,0.999986606
10.5,45,7.65E-06,0,0.999992352
10.5,46,4.33E-06,0,0.999995675
10.5,47,2.42E-06,0,0.999997575
10.5,48,1.35E-06,0,0.999998652
10.5,49,7.44E-07,0,0.999999256
10.5,50,4.08E-07,0,0.999999592
10.5,51,2.22E-07,0,0.999999778
10.5,52,1.20E-07,0,0.99999988
10.5,53,6.49E-08,0,0.999999935
10.5,54,3.48E-08,0,0.999999965
10.5,55,1.86E-08,0,0.999999981
10.5,56,9.90E-09,0,0.99999999
10.5,57,5.25E-09,0,0.999999995
10.5,58,2.78E-09,0,0.999999997
10.5,59,1.46E-09,0,0.999999999
10.5,60,7.69E-10,0,0.999999999
11,-60,1,8.90E-18,0
11,-59,1,2.23E-17,0
11,-58,1,5.60E-17,0
11,-57,1,1.40E-16,2.22E-16
11,-56,1,3.47E-16,1.11E-16
11,-55,1,8.61E-16,4.44E-16
11,-54,1,2.12E-15,1.44E-15
11,-53,1,5.22E-15,3.33E-15
11,-52,1,1.27E-14,8.66E-15
11,-51,1,3.10E-14,2.14E-14
11,-50,1,7.48E-14,5.31E-14
11,-49,1,1.79E-13,1.31E-13
11,-48,1,4.27E-13,3.18E-13
11,-47,1,1.01E-12,7.70E-13
11,-46,1,2.36E-12,1.85E-12
11,-45,1,5.48E-12,4.39E-12
11,-44,1,1.26E-11,1.03E-11
11,-43,1,2.86E-11,2.41E-11
11,-42,1,6.43E-11,5.54E-11
11,-41,1,1.43E-10,1.26E-10
11,-40,0.999999999,3.12E-10,2.83E-10
11,-39,0.999999998,6.73E-10,6.27E-10
11,-38,0.999999996,1.43E-09,1.37E-09
11,-37,0.999999991,3.00E-09,2.94E-09
11,-36,0.999999981,6.19E-09,6.23E-09
11,-35,0.999999962,1.26E-08,1.30E-08
11,-34,0.999999923,2.51E-08,2.67E-08
11,-33,0.999999848,4.92E-08,5.38E-08
11,-32,0.999999704,9.48E-08,1.07E-07
11,-31,0.999999432,1.80E-07,2.08E-07
11,-30,0.999998931,3.35E-07,3.99E-07
11,-29,0.999998023,6.13E-07,7.52E-07
11,-28,0.999996406,1.10E-06,1.39E-06
11,-27,0.999993578,1.94E-06,2.53E-06
11,-26,0.999988723,3.37E-06,4.53E-06
11,-25,0.999980538,5.75E-06,7.97E-06
11,-24,0.999966986,9.62E-06,1.38E-05
11,-23,0.999944943,1.58E-05,2.34E-05
11,-22,0.999909712,2.56E-05,3.91E-05
11,-21,0.999854367,4.07E-05,6.43E-05
