Home Team,Away Team,Team,Game Date,spread_evanmiya,win_prob_evanmiya,projected_total_evanmiya
Nicholls State,Lamar,Nicholls State,2026-01-17,-1.5,0.556905757309581,136.482308926119
Nicholls State,Lamar,Lamar,2026-01-17,1.5,0.443094242690419,136.482308926119
Lamar,Nicholls State,Lamar,2026-01-17,1.5,0.443094242690419,136.482308926119
Lamar,Nicholls State,Nicholls State,2026-01-17,-1.5,0.556905757309581,136.482308926119
Appalachian State,Old Dominion,Appalachian State,2026-01-17,0.1,0.497380785723603,136.894544579137
Appalachian State,Old Dominion,Old Dominion,2026-01-17,-0.1,0.502619214276397,136.894544579137
Old Dominion,Appalachian State,Old Dominion,2026-01-17,-0.1,0.502619214276397,136.894544579137
Old Dominion,Appalachian State,Appalachian State,2026-01-17,0.1,0.497380785723603,136.894544579137
Southeast Missouri State,SIU Edwardsville,Southeast Missouri State,2026-01-17,-3.1,0.61279481869127,143.762864972028
Southeast Missouri State,SIU Edwardsville,SIU Edwardsville,2026-01-17,3.1,0.38720518130873,143.762864972028
SIU Edwardsville,Southeast Missouri State,SIU Edwardsville,2026-01-17,3.1,0.38720518130873,143.762864972028
SIU Edwardsville,Southeast Missouri State,Southeast Missouri State,2026-01-17,-3.1,0.61279481869127,143.762864972028
Texas A&M-Corpus Christi,Southeastern Louisiana,Texas A&M-Corpus Christi,2026-01-17,-5.9,0.707417625072285,134.876029404686
Texas A&M-Corpus Christi,Southeastern Louisiana,Southeastern Louisiana,2026-01-17,5.9,0.292582374927715,134.876029404686
Southeastern Louisiana,Texas A&M-Corpus Christi,Southeastern Louisiana,2026-01-17,5.9,0.292582374927715,134.876029404686
Southeastern Louisiana,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,2026-01-17,-5.9,0.707417625072285,134.876029404686
Georgia Southern,Coastal Carolina,Georgia Southern,2026-01-17,-5,0.672147039057944,151.889592461279
Georgia Southern,Coastal Carolina,Coastal Carolina,2026-01-17,5,0.327852960942056,151.889592461279
Coastal Carolina,Georgia Southern,Coastal Carolina,2026-01-17,5,0.327852960942056,151.889592461279
Coastal Carolina,Georgia Southern,Georgia Southern,2026-01-17,-5,0.672147039057944,151.889592461279
Lehigh,Navy,Lehigh,2026-01-17,2.2,0.417361227904812,139.78537473532
Lehigh,Navy,Navy,2026-01-17,-2.2,0.582638772095188,139.78537473532
Navy,Lehigh,Navy,2026-01-17,-2.2,0.582638772095188,139.78537473532
Navy,Lehigh,Lehigh,2026-01-17,2.2,0.417361227904812,139.78537473532
Utah Tech,Tarleton State,Utah Tech,2026-01-17,-1,0.535136485682555,142.865840406078
Utah Tech,Tarleton State,Tarleton State,2026-01-17,1,0.464863514317445,142.865840406078
Tarleton State,Utah Tech,Tarleton State,2026-01-17,1,0.464863514317445,142.865840406078
Tarleton State,Utah Tech,Utah Tech,2026-01-17,-1,0.535136485682555,142.865840406078
Dartmouth,Penn,Dartmouth,2026-01-17,-3,0.604746276788252,157.928238354582
Dartmouth,Penn,Penn,2026-01-17,3,0.395253723211748,157.928238354582
Penn,Dartmouth,Penn,2026-01-17,3,0.395253723211748,157.928238354582
Penn,Dartmouth,Dartmouth,2026-01-17,-3,0.604746276788252,157.928238354582
Incarnate Word,Northwestern State,Incarnate Word,2026-01-17,-7.8,0.771892970480522,145.083109424226
Incarnate Word,Northwestern State,Northwestern State,2026-01-17,7.8,0.228107029519478,145.083109424226
Northwestern State,Incarnate Word,Northwestern State,2026-01-17,7.8,0.228107029519478,145.083109424226
Northwestern State,Incarnate Word,Incarnate Word,2026-01-17,-7.8,0.771892970480522,145.083109424226
North Alabama,Jacksonville,North Alabama,2026-01-17,-6.9,0.746108308070484,137.747889179516
North Alabama,Jacksonville,Jacksonville,2026-01-17,6.9,0.253891691929516,137.747889179516
Jacksonville,North Alabama,Jacksonville,2026-01-17,6.9,0.253891691929516,137.747889179516
Jacksonville,North Alabama,North Alabama,2026-01-17,-6.9,0.746108308070484,137.747889179516
Grambling,Southern,Grambling,2026-01-17,-1.2,0.544604362635605,145.553603197321
Grambling,Southern,Southern,2026-01-17,1.2,0.455395637364395,145.553603197321
Southern,Grambling,Southern,2026-01-17,1.2,0.455395637364395,145.553603197321
Southern,Grambling,Grambling,2026-01-17,-1.2,0.544604362635605,145.553603197321
Stetson,Queens,Stetson,2026-01-17,4.7,0.333033397549421,150.639768482528
Stetson,Queens,Queens,2026-01-17,-4.7,0.666966602450579,150.639768482528
Queens,Stetson,Queens,2026-01-17,-4.7,0.666966602450579,150.639768482528
Queens,Stetson,Stetson,2026-01-17,4.7,0.333033397549421,150.639768482528
Western Carolina,Chattanooga,Western Carolina,2026-01-17,-2.7,0.598839722591489,148.605122431075
Western Carolina,Chattanooga,Chattanooga,2026-01-17,2.7,0.401160277408511,148.605122431075
Chattanooga,Western Carolina,Chattanooga,2026-01-17,2.7,0.401160277408511,148.605122431075
Chattanooga,Western Carolina,Western Carolina,2026-01-17,-2.7,0.598839722591489,148.605122431075
Southern Utah,Abilene Christian,Southern Utah,2026-01-17,2.2,0.420993791429881,143.418939363537
Southern Utah,Abilene Christian,Abilene Christian,2026-01-17,-2.2,0.579006208570119,143.418939363537
Abilene Christian,Southern Utah,Abilene Christian,2026-01-17,-2.2,0.579006208570119,143.418939363537
Abilene Christian,Southern Utah,Southern Utah,2026-01-17,2.2,0.420993791429881,143.418939363537
Radford,Longwood,Radford,2026-01-17,-5.8,0.698885432762918,156.216712036894
Radford,Longwood,Longwood,2026-01-17,5.8,0.301114567237082,156.216712036894
Longwood,Radford,Longwood,2026-01-17,5.8,0.301114567237082,156.216712036894
Longwood,Radford,Radford,2026-01-17,-5.8,0.698885432762918,156.216712036894
Oral Roberts,Omaha,Oral Roberts,2026-01-17,-0.8,0.528225980098895,153.467527961299
Oral Roberts,Omaha,Omaha,2026-01-17,0.8,0.471774019901105,153.467527961299
Omaha,Oral Roberts,Omaha,2026-01-17,0.8,0.471774019901105,153.467527961299
Omaha,Oral Roberts,Oral Roberts,2026-01-17,-0.8,0.528225980098895,153.467527961299
Houston Christian,East Texas A&M,Houston Christian,2026-01-17,-3.6,0.631733394512591,139.183364001071
Houston Christian,East Texas A&M,East Texas A&M,2026-01-17,3.6,0.368266605487409,139.183364001071
East Texas A&M,Houston Christian,East Texas A&M,2026-01-17,3.6,0.368266605487409,139.183364001071
East Texas A&M,Houston Christian,Houston Christian,2026-01-17,-3.6,0.631733394512591,139.183364001071
South Carolina State,Norfolk State,South Carolina State,2026-01-17,5.3,0.312232739537108,137.527121827837
South Carolina State,Norfolk State,Norfolk State,2026-01-17,-5.3,0.687767260462892,137.527121827837
Norfolk State,South Carolina State,Norfolk State,2026-01-17,-5.3,0.687767260462892,137.527121827837
Norfolk State,South Carolina State,South Carolina State,2026-01-17,5.3,0.312232739537108,137.527121827837
Eastern Kentucky,Bellarmine,Eastern Kentucky,2026-01-17,-4.3,0.651343473804125,156.835979604308
Eastern Kentucky,Bellarmine,Bellarmine,2026-01-17,4.3,0.348656526195875,156.835979604308
Bellarmine,Eastern Kentucky,Bellarmine,2026-01-17,4.3,0.348656526195875,156.835979604308
Bellarmine,Eastern Kentucky,Eastern Kentucky,2026-01-17,-4.3,0.651343473804125,156.835979604308
Fairleigh Dickinson,Long Island,Fairleigh Dickinson,2026-01-17,4,0.356356294276875,151.680141195044
Fairleigh Dickinson,Long Island,Long Island,2026-01-17,-4,0.643643705723125,151.680141195044
Long Island,Fairleigh Dickinson,Long Island,2026-01-17,-4,0.643643705723125,151.680141195044
Long Island,Fairleigh Dickinson,Fairleigh Dickinson,2026-01-17,4,0.356356294276875,151.680141195044
UC Riverside,Cal State Fullerton,UC Riverside,2026-01-17,-4.5,0.654972892239423,158.377205323129
UC Riverside,Cal State Fullerton,Cal State Fullerton,2026-01-17,4.5,0.345027107760577,158.377205323129
Cal State Fullerton,UC Riverside,Cal State Fullerton,2026-01-17,4.5,0.345027107760577,158.377205323129
Cal State Fullerton,UC Riverside,UC Riverside,2026-01-17,-4.5,0.654972892239423,158.377205323129
Mississippi Valley State,Bethune-Cookman,Mississippi Valley State,2026-01-17,13,0.120961027242031,144.339460302494
Mississippi Valley State,Bethune-Cookman,Bethune-Cookman,2026-01-17,-13,0.879038972757969,144.339460302494
Bethune-Cookman,Mississippi Valley State,Bethune-Cookman,2026-01-17,-13,0.879038972757969,144.339460302494
Bethune-Cookman,Mississippi Valley State,Mississippi Valley State,2026-01-17,13,0.120961027242031,144.339460302494
Tennessee Tech,Morehead State,Tennessee Tech,2026-01-17,-7.6,0.75152510544228,150.040845978999
Tennessee Tech,Morehead State,Morehead State,2026-01-17,7.6,0.24847489455772,150.040845978999
Morehead State,Tennessee Tech,Morehead State,2026-01-17,7.6,0.24847489455772,150.040845978999
Morehead State,Tennessee Tech,Tennessee Tech,2026-01-17,-7.6,0.75152510544228,150.040845978999
Cal State Northridge,Long Beach State,Cal State Northridge,2026-01-17,-5.7,0.696254527043439,152.77025035689
Cal State Northridge,Long Beach State,Long Beach State,2026-01-17,5.7,0.303745472956561,152.77025035689
Long Beach State,Cal State Northridge,Long Beach State,2026-01-17,5.7,0.303745472956561,152.77025035689
Long Beach State,Cal State Northridge,Cal State Northridge,2026-01-17,-5.7,0.696254527043439,152.77025035689
North Dakota,South Dakota,North Dakota,2026-01-17,1.5,0.448256989276575,159.462643915769
North Dakota,South Dakota,South Dakota,2026-01-17,-1.5,0.551743010723425,159.462643915769
South Dakota,North Dakota,South Dakota,2026-01-17,-1.5,0.551743010723425,159.462643915769
South Dakota,North Dakota,North Dakota,2026-01-17,1.5,0.448256989276575,159.462643915769
Loyola Maryland,Boston University,Loyola Maryland,2026-01-17,-1.8,0.570245345849042,143.122184317273
Loyola Maryland,Boston University,Boston University,2026-01-17,1.8,0.429754654150958,143.122184317273
Boston University,Loyola Maryland,Boston University,2026-01-17,1.8,0.429754654150958,143.122184317273
Boston University,Loyola Maryland,Loyola Maryland,2026-01-17,-1.8,0.570245345849042,143.122184317273
Tennessee State,Southern Indiana,Tennessee State,2026-01-17,-8,0.757671231651083,150.478132596453
Tennessee State,Southern Indiana,Southern Indiana,2026-01-17,8,0.242328768348917,150.478132596453
Southern Indiana,Tennessee State,Southern Indiana,2026-01-17,8,0.242328768348917,150.478132596453
Southern Indiana,Tennessee State,Tennessee State,2026-01-17,-8,0.757671231651083,150.478132596453
Alabama State,Alabama A&M,Alabama State,2026-01-17,-3.9,0.63983384498843,145.44945945645
Alabama State,Alabama A&M,Alabama A&M,2026-01-17,3.9,0.36016615501157,145.44945945645
Alabama A&M,Alabama State,Alabama A&M,2026-01-17,3.9,0.36016615501157,145.44945945645
Alabama A&M,Alabama State,Alabama State,2026-01-17,-3.9,0.63983384498843,145.44945945645
Gardner-Webb,Presbyterian,Gardner-Webb,2026-01-17,6.1,0.286328426051927,140.28789331551
Gardner-Webb,Presbyterian,Presbyterian,2026-01-17,-6.1,0.713671573948073,140.28789331551
Presbyterian,Gardner-Webb,Presbyterian,2026-01-17,-6.1,0.713671573948073,140.28789331551
Presbyterian,Gardner-Webb,Gardner-Webb,2026-01-17,6.1,0.286328426051927,140.28789331551
Central Arkansas,North Florida,Central Arkansas,2026-01-17,-10.5,0.823579160469433,154.357046552756
Central Arkansas,North Florida,North Florida,2026-01-17,10.5,0.176420839530567,154.357046552756
North Florida,Central Arkansas,North Florida,2026-01-17,10.5,0.176420839530567,154.357046552756
North Florida,Central Arkansas,Central Arkansas,2026-01-17,-10.5,0.823579160469433,154.357046552756
Lafayette,Holy Cross,Lafayette,2026-01-17,-2.4,0.591433436448238,139.679432018873
Lafayette,Holy Cross,Holy Cross,2026-01-17,2.4,0.408566563551762,139.679432018873
Holy Cross,Lafayette,Holy Cross,2026-01-17,2.4,0.408566563551762,139.679432018873
Holy Cross,Lafayette,Lafayette,2026-01-17,-2.4,0.591433436448238,139.679432018873
Saint Francis (PA),Central Connecticut,Saint Francis (PA),2026-01-17,5.9,0.295828543601652,141.75894484018
Saint Francis (PA),Central Connecticut,Central Connecticut,2026-01-17,-5.9,0.704171456398348,141.75894484018
Central Connecticut,Saint Francis (PA),Central Connecticut,2026-01-17,-5.9,0.704171456398348,141.75894484018
Central Connecticut,Saint Francis (PA),Saint Francis (PA),2026-01-17,5.9,0.295828543601652,141.75894484018
Saint Peter's,Rider,Saint Peter's,2026-01-17,-7.3,0.756441379527186,132.777349014332
Saint Peter's,Rider,Rider,2026-01-17,7.3,0.243558620472814,132.777349014332
Rider,Saint Peter's,Rider,2026-01-17,7.3,0.243558620472814,132.777349014332
Rider,Saint Peter's,Saint Peter's,2026-01-17,-7.3,0.756441379527186,132.777349014332
New Haven,Wagner,New Haven,2026-01-17,-0.1,0.50451856735509,130.326000833077
New Haven,Wagner,Wagner,2026-01-17,0.1,0.49548143264491,130.326000833077
Wagner,New Haven,Wagner,2026-01-17,0.1,0.49548143264491,130.326000833077
Wagner,New Haven,New Haven,2026-01-17,-0.1,0.50451856735509,130.326000833077
IU Indy,Detroit,IU Indy,2026-01-17,3.2,0.38903065247591,169.956678899421
IU Indy,Detroit,Detroit,2026-01-17,-3.2,0.61096934752409,169.956678899421
Detroit,IU Indy,Detroit,2026-01-17,-3.2,0.61096934752409,169.956678899421
Detroit,IU Indy,IU Indy,2026-01-17,3.2,0.38903065247591,169.956678899421
Alcorn State,Texas Southern,Alcorn State,2026-01-17,0,0.501381920939812,155.057006232892
Alcorn State,Texas Southern,Texas Southern,2026-01-17,0,0.498618079060188,155.057006232892
Texas Southern,Alcorn State,Texas Southern,2026-01-17,0,0.498618079060188,155.057006232892
Texas Southern,Alcorn State,Alcorn State,2026-01-17,0,0.501381920939812,155.057006232892
North Carolina Central,Howard,North Carolina Central,2026-01-17,1.7,0.436772844789155,143.158571019997
North Carolina Central,Howard,Howard,2026-01-17,-1.7,0.563227155210845,143.158571019997
Howard,North Carolina Central,Howard,2026-01-17,-1.7,0.563227155210845,143.158571019997
Howard,North Carolina Central,North Carolina Central,2026-01-17,1.7,0.436772844789155,143.158571019997
Jackson State,Prairie View,Jackson State,2026-01-17,-4.4,0.64996617760019,153.301977435943
Jackson State,Prairie View,Prairie View,2026-01-17,4.4,0.35003382239981,153.301977435943
Prairie View,Jackson State,Prairie View,2026-01-17,4.4,0.35003382239981,153.301977435943
Prairie View,Jackson State,Jackson State,2026-01-17,-4.4,0.64996617760019,153.301977435943
Mercyhurst,Stonehill,Mercyhurst,2026-01-17,-5.1,0.688948527420134,131.961345230694
Mercyhurst,Stonehill,Stonehill,2026-01-17,5.1,0.311051472579866,131.961345230694
Stonehill,Mercyhurst,Stonehill,2026-01-17,5.1,0.311051472579866,131.961345230694
Stonehill,Mercyhurst,Mercyhurst,2026-01-17,-5.1,0.688948527420134,131.961345230694
Arkansas-Little Rock,Western Illinois,Arkansas-Little Rock,2026-01-17,-10.1,0.82865202118941,139.046527885214
Arkansas-Little Rock,Western Illinois,Western Illinois,2026-01-17,10.1,0.17134797881059,139.046527885214
Western Illinois,Arkansas-Little Rock,Western Illinois,2026-01-17,10.1,0.17134797881059,139.046527885214
Western Illinois,Arkansas-Little Rock,Arkansas-Little Rock,2026-01-17,-10.1,0.82865202118941,139.046527885214
Canisius,Mount St. Mary's,Canisius,2026-01-17,1.5,0.443982608681547,136.105355131127
Canisius,Mount St. Mary's,Mount St. Mary's,2026-01-17,-1.5,0.556017391318453,136.105355131127
Mount St. Mary's,Canisius,Mount St. Mary's,2026-01-17,-1.5,0.556017391318453,136.105355131127
Mount St. Mary's,Canisius,Canisius,2026-01-17,1.5,0.443982608681547,136.105355131127
Chicago State,Le Moyne,Chicago State,2026-01-17,1,0.464903394560755,155.425656983693
Chicago State,Le Moyne,Le Moyne,2026-01-17,-1,0.535096605439245,155.425656983693
Le Moyne,Chicago State,Le Moyne,2026-01-17,-1,0.535096605439245,155.425656983693
Le Moyne,Chicago State,Chicago State,2026-01-17,1,0.464903394560755,155.425656983693
Louisiana-Monroe,Georgia State,Louisiana-Monroe,2026-01-17,-1.7,0.561776357412848,148.798180091484
Louisiana-Monroe,Georgia State,Georgia State,2026-01-17,1.7,0.438223642587152,148.798180091484
Georgia State,Louisiana-Monroe,Georgia State,2026-01-17,1.7,0.438223642587152,148.798180091484
Georgia State,Louisiana-Monroe,Louisiana-Monroe,2026-01-17,-1.7,0.561776357412848,148.798180091484
VMI,The Citadel,VMI,2026-01-17,-5.4,0.694454288582583,143.479657587706
VMI,The Citadel,The Citadel,2026-01-17,5.4,0.305545711417417,143.479657587706
The Citadel,VMI,The Citadel,2026-01-17,5.4,0.305545711417417,143.479657587706
The Citadel,VMI,VMI,2026-01-17,-5.4,0.694454288582583,143.479657587706
Arkansas-Pine Bluff,Florida A&M,Arkansas-Pine Bluff,2026-01-17,-2.4,0.582390840110616,156.833804485724
Arkansas-Pine Bluff,Florida A&M,Florida A&M,2026-01-17,2.4,0.417609159889384,156.833804485724
Florida A&M,Arkansas-Pine Bluff,Florida A&M,2026-01-17,2.4,0.417609159889384,156.833804485724
Florida A&M,Arkansas-Pine Bluff,Arkansas-Pine Bluff,2026-01-17,-2.4,0.582390840110616,156.833804485724
Delaware State,Morgan State,Delaware State,2026-01-17,-5,0.675087855948226,144.47239370346
Delaware State,Morgan State,Morgan State,2026-01-17,5,0.324912144051774,144.47239370346
Morgan State,Delaware State,Morgan State,2026-01-17,5,0.324912144051774,144.47239370346
Morgan State,Delaware State,Delaware State,2026-01-17,-5,0.675087855948226,144.47239370346
Maryland-Eastern Shore,Coppin State,Maryland-Eastern Shore,2026-01-17,-8.4,0.785868562793465,129.692683134771
Maryland-Eastern Shore,Coppin State,Coppin State,2026-01-17,8.4,0.214131437206535,129.692683134771
Coppin State,Maryland-Eastern Shore,Coppin State,2026-01-17,8.4,0.214131437206535,129.692683134771
Coppin State,Maryland-Eastern Shore,Maryland-Eastern Shore,2026-01-17,-8.4,0.785868562793465,129.692683134771
Houston,Arizona State,Houston,2026-01-18,-14.4,0.912361540550714,139.83913303539
Houston,Arizona State,Arizona State,2026-01-18,14.4,0.0876384594492862,139.83913303539
Arizona State,Houston,Arizona State,2026-01-18,14.4,0.0876384594492862,139.83913303539
Arizona State,Houston,Houston,2026-01-18,-14.4,0.912361540550714,139.83913303539
South Florida,Wichita State,South Florida,2026-01-18,-6,0.706128831578873,152.288097272778
South Florida,Wichita State,Wichita State,2026-01-18,6,0.293871168421127,152.288097272778
Wichita State,South Florida,Wichita State,2026-01-18,6,0.293871168421127,152.288097272778
Wichita State,South Florida,South Florida,2026-01-18,-6,0.706128831578873,152.288097272778
UAB,Tulsa,UAB,2026-01-18,-2.1,0.576294302381178,152.082527868633
UAB,Tulsa,Tulsa,2026-01-18,2.1,0.423705697618822,152.082527868633
Tulsa,UAB,Tulsa,2026-01-18,2.1,0.423705697618822,152.082527868633
Tulsa,UAB,UAB,2026-01-18,-2.1,0.576294302381178,152.082527868633
Maryland,Penn State,Maryland,2026-01-18,-1.5,0.556225202993648,151.241756645241
Maryland,Penn State,Penn State,2026-01-18,1.5,0.443774797006352,151.241756645241
Penn State,Maryland,Penn State,2026-01-18,1.5,0.443774797006352,151.241756645241
Penn State,Maryland,Maryland,2026-01-18,-1.5,0.556225202993648,151.241756645241
San Francisco,Washington State,San Francisco,2026-01-18,-9.4,0.813371434356497,147.05741371656
San Francisco,Washington State,Washington State,2026-01-18,9.4,0.186628565643503,147.05741371656
Washington State,San Francisco,Washington State,2026-01-18,9.4,0.186628565643503,147.05741371656
Washington State,San Francisco,San Francisco,2026-01-18,-9.4,0.813371434356497,147.05741371656
Temple,Florida Atlantic,Temple,2026-01-18,-0.1,0.505429765631157,150.307434023051
Temple,Florida Atlantic,Florida Atlantic,2026-01-18,0.1,0.494570234368843,150.307434023051
Florida Atlantic,Temple,Florida Atlantic,2026-01-18,0.1,0.494570234368843,150.307434023051
Florida Atlantic,Temple,Temple,2026-01-18,-0.1,0.505429765631157,150.307434023051
Memphis,UTSA,Memphis,2026-01-18,-13.9,0.894947730412207,146.610516472584
Memphis,UTSA,UTSA,2026-01-18,13.9,0.105052269587793,146.610516472584
UTSA,Memphis,UTSA,2026-01-18,13.9,0.105052269587793,146.610516472584
UTSA,Memphis,Memphis,2026-01-18,-13.9,0.894947730412207,146.610516472584
Tulane,North Texas,Tulane,2026-01-18,-2.6,0.598555227301295,138.603981249617
Tulane,North Texas,North Texas,2026-01-18,2.6,0.401444772698705,138.603981249617
North Texas,Tulane,North Texas,2026-01-18,2.6,0.401444772698705,138.603981249617
North Texas,Tulane,Tulane,2026-01-18,-2.6,0.598555227301295,138.603981249617
Green Bay,Oakland,Green Bay,2026-01-18,3.5,0.374174720289333,156.582988573038
Green Bay,Oakland,Oakland,2026-01-18,-3.5,0.625825279710667,156.582988573038
Oakland,Green Bay,Oakland,2026-01-18,-3.5,0.625825279710667,156.582988573038
Oakland,Green Bay,Green Bay,2026-01-18,3.5,0.374174720289333,156.582988573038
East Carolina,Charlotte,East Carolina,2026-01-18,-0.8,0.529366941007084,140.025335961649
East Carolina,Charlotte,Charlotte,2026-01-18,0.8,0.470633058992916,140.025335961649
Charlotte,East Carolina,Charlotte,2026-01-18,0.8,0.470633058992916,140.025335961649
Charlotte,East Carolina,East Carolina,2026-01-18,-0.8,0.529366941007084,140.025335961649
Fort Wayne,Milwaukee,Fort Wayne,2026-01-18,-3.4,0.620865754811224,160.801321135347
Fort Wayne,Milwaukee,Milwaukee,2026-01-18,3.4,0.379134245188776,160.801321135347
Milwaukee,Fort Wayne,Milwaukee,2026-01-18,3.4,0.379134245188776,160.801321135347
Milwaukee,Fort Wayne,Fort Wayne,2026-01-18,-3.4,0.620865754811224,160.801321135347
Army,American,Army,2026-01-18,2.7,0.40144380060964,146.429186861562
Army,American,American,2026-01-18,-2.7,0.598556199390361,146.429186861562
American,Army,American,2026-01-18,-2.7,0.598556199390361,146.429186861562
American,Army,Army,2026-01-18,2.7,0.40144380060964,146.429186861562
George Mason,George Washington,George Mason,2026-01-19,-2.7,0.600607258241059,150.566181869846
George Mason,George Washington,George Washington,2026-01-19,2.7,0.399392741758941,150.566181869846
George Washington,George Mason,George Washington,2026-01-19,2.7,0.399392741758941,150.566181869846
George Washington,George Mason,George Mason,2026-01-19,-2.7,0.600607258241059,150.566181869846
Marquette,Providence,Marquette,2026-01-19,-1.9,0.568205924752488,161.563357803273
Marquette,Providence,Providence,2026-01-19,1.9,0.431794075247512,161.563357803273
Providence,Marquette,Providence,2026-01-19,1.9,0.431794075247512,161.563357803273
Providence,Marquette,Marquette,2026-01-19,-1.9,0.568205924752488,161.563357803273
Yale,Columbia,Yale,2026-01-19,-8.9,0.798538855579518,151.796378352777
Yale,Columbia,Columbia,2026-01-19,8.9,0.201461144420482,151.796378352777
Columbia,Yale,Columbia,2026-01-19,8.9,0.201461144420482,151.796378352777
Columbia,Yale,Yale,2026-01-19,-8.9,0.798538855579518,151.796378352777
VCU,Saint Joseph's,VCU,2026-01-19,-15.6,0.920748819203293,149.395282824243
VCU,Saint Joseph's,Saint Joseph's,2026-01-19,15.6,0.079251180796707,149.395282824243
Saint Joseph's,VCU,Saint Joseph's,2026-01-19,15.6,0.079251180796707,149.395282824243
Saint Joseph's,VCU,VCU,2026-01-19,-15.6,0.920748819203293,149.395282824243
Texas A&M-Corpus Christi,McNeese State,Texas A&M-Corpus Christi,2026-01-19,6.3,0.280305722454885,137.90298667178
Texas A&M-Corpus Christi,McNeese State,McNeese State,2026-01-19,-6.3,0.719694277545115,137.90298667178
McNeese State,Texas A&M-Corpus Christi,McNeese State,2026-01-19,-6.3,0.719694277545115,137.90298667178
McNeese State,Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,2026-01-19,6.3,0.280305722454885,137.90298667178
Northern Colorado,Montana State,Northern Colorado,2026-01-19,-3.3,0.620179876048291,144.288633573776
Northern Colorado,Montana State,Montana State,2026-01-19,3.3,0.379820123951709,144.288633573776
Montana State,Northern Colorado,Montana State,2026-01-19,3.3,0.379820123951709,144.288633573776
Montana State,Northern Colorado,Northern Colorado,2026-01-19,-3.3,0.620179876048291,144.288633573776
Nicholls State,Stephen F. Austin,Nicholls State,2026-01-19,2.5,0.406846784563081,142.481635094882
Nicholls State,Stephen F. Austin,Stephen F. Austin,2026-01-19,-2.5,0.593153215436919,142.481635094882
Stephen F. Austin,Nicholls State,Stephen F. Austin,2026-01-19,-2.5,0.593153215436919,142.481635094882
Stephen F. Austin,Nicholls State,Nicholls State,2026-01-19,2.5,0.406846784563081,142.481635094882
Brown,Cornell,Brown,2026-01-19,0.2,0.492428315442303,153.005797484272
Brown,Cornell,Cornell,2026-01-19,-0.2,0.507571684557697,153.005797484272
Cornell,Brown,Cornell,2026-01-19,-0.2,0.507571684557697,153.005797484272
Cornell,Brown,Brown,2026-01-19,0.2,0.492428315442303,153.005797484272
Marist,Merrimack,Marist,2026-01-19,-9.2,0.810046104176403,127.88743163438
Marist,Merrimack,Merrimack,2026-01-19,9.2,0.189953895823597,127.88743163438
Merrimack,Marist,Merrimack,2026-01-19,9.2,0.189953895823597,127.88743163438
Merrimack,Marist,Marist,2026-01-19,-9.2,0.810046104176403,127.88743163438
Siena,Fairfield,Siena,2026-01-19,-9.2,0.809894360938062,139.12935579628
Siena,Fairfield,Fairfield,2026-01-19,9.2,0.190105639061938,139.12935579628
Fairfield,Siena,Fairfield,2026-01-19,9.2,0.190105639061938,139.12935579628
Fairfield,Siena,Siena,2026-01-19,-9.2,0.809894360938062,139.12935579628
Quinnipiac,Manhattan,Quinnipiac,2026-01-19,-11.4,0.849793687387279,159.23745368
Quinnipiac,Manhattan,Manhattan,2026-01-19,11.4,0.150206312612721,159.23745368
Manhattan,Quinnipiac,Manhattan,2026-01-19,11.4,0.150206312612721,159.23745368
Manhattan,Quinnipiac,Quinnipiac,2026-01-19,-11.4,0.849793687387279,159.23745368
Harvard,Penn,Harvard,2026-01-19,-5,0.682742765347754,144.706436008964
Harvard,Penn,Penn,2026-01-19,5,0.317257234652246,144.706436008964
Penn,Harvard,Penn,2026-01-19,5,0.317257234652246,144.706436008964
Penn,Harvard,Harvard,2026-01-19,-5,0.682742765347754,144.706436008964
Saint Peter's,Iona,Saint Peter's,2026-01-19,2.6,0.405011213038731,144.056509740932
Saint Peter's,Iona,Iona,2026-01-19,-2.6,0.594988786961269,144.056509740932
Iona,Saint Peter's,Iona,2026-01-19,-2.6,0.594988786961269,144.056509740932
Iona,Saint Peter's,Saint Peter's,2026-01-19,2.6,0.405011213038731,144.056509740932
Texas-Rio Grande Valley,Southeastern Louisiana,Texas-Rio Grande Valley,2026-01-19,-6.8,0.735543410377089,143.146711049263
Texas-Rio Grande Valley,Southeastern Louisiana,Southeastern Louisiana,2026-01-19,6.8,0.264456589622911,143.146711049263
Southeastern Louisiana,Texas-Rio Grande Valley,Southeastern Louisiana,2026-01-19,6.8,0.264456589622911,143.146711049263
Southeastern Louisiana,Texas-Rio Grande Valley,Texas-Rio Grande Valley,2026-01-19,-6.8,0.735543410377089,143.146711049263
Incarnate Word,East Texas A&M,Incarnate Word,2026-01-19,-6.3,0.723785191194524,143.698280606892
Incarnate Word,East Texas A&M,East Texas A&M,2026-01-19,6.3,0.276214808805476,143.698280606892
East Texas A&M,Incarnate Word,East Texas A&M,2026-01-19,6.3,0.276214808805476,143.698280606892
East Texas A&M,Incarnate Word,Incarnate Word,2026-01-19,-6.3,0.723785191194524,143.698280606892
Northern Arizona,Montana,Northern Arizona,2026-01-19,-1,0.53451260655207,151.722624932167
Northern Arizona,Montana,Montana,2026-01-19,1,0.46548739344793,151.722624932167
Montana,Northern Arizona,Montana,2026-01-19,1,0.46548739344793,151.722624932167
Montana,Northern Arizona,Northern Arizona,2026-01-19,-1,0.53451260655207,151.722624932167
