"spread","result","cover_prob","push_prob","not_cover_prob"
-60,53,0,1.3679465829778875e-40,1
-60,54,0,2.8246396275752443e-41,1
-60,55,0,5.805421435163685e-42,1
-60,56,0,1.1881061020518321e-42,1
-60,57,0,2.422062494256516e-43,1
-60,58,0,4.920022446077627e-44,1
-60,59,0,9.961614850603917e-45,1
-60,60,0,2.01089853573831e-45,1
-59.5,-60,0.04356280747993122,0,0.9564371925200688
-59.5,-59,0.04090659719797143,0,0.9590934028020286
-59.5,-58,0.038297338812853396,0,0.9617026611871466
-59.5,-57,0.0357375488879098,0,0.9642624511120902
-59.5,-56,0.0332301689367477,0,0.9667698310632523
-59.5,-55,0.030778608382423824,0,0.9692213916175761
-59.5,-54,0.028386783160659766,0,0.9716132168393402
-59.5,-53,0.02605914584758437,0,0.9739408541524156
