Game,Game Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
Saint Joseph's Hawks vs. Coastal Carolina Chanticleers,Dec 22 07:00PM ET,Saint Joseph's Hawks,2,-8.5,-6.4,-7.5,0.4663268053956411,-7.5,-0.05748271841388275,-0.0360823938498199,2.0,-7.3,-6.0,-6.8,-2.8,0.7541977469947361,-400,0.771505376344086,-0.04972382163271494,0.0,0.025,0.77,0.72,0.736890117645386,2,145.5,141.16,144.0,141.0,145.5,0.8,141.0,142.0,140.003957317606,141.32,0.4766742692132684,0.5233257307867316,-0.035520852737951136,-0.007190701138151012,-0.0404894663263217,-0.0175831075211174,1,1,0,1
North Carolina Tar Heels vs. East Carolina Pirates,Dec 22 08:00PM ET,East Carolina Pirates,2,27.5,26.6,27.0,0.5168516246190507,26.0,-0.006957899190473182,-0.0192307692307692,2.4,27.8,24.0,25.4,29.4,0.018183026717589253,2728,0.026366053435178505,-0.008717977586571436,0.0,0.006,0.02,0.01,0.0095246525221357,3,144.5,144.53,144.5,143.5,144.5,1.0,145.0,144.0,146.032120760122,144.06,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0140081567564656,-0.0290540442004721,0,1,0,0
Creighton Bluejays vs. Utah Tech Trailblazers,Dec 22 08:00PM ET,Creighton Bluejays,3,-19.5,-18.65,-19.0,0.4839657729027816,-19.0,-0.03984375090674225,-0.0192307692307692,1.4,-20.8,-18.0,-19.3,-17.7,0.9448589310550368,-4000,0.9397178621100736,-0.02943243348023017,0.0,0.01,0.95,0.95,0.967049287244666,3,148.0,142.2,145.5,145.0,148.0,1.7,139.0,142.0,142.683031725441,142.4,0.454949140241253,0.5300717019062016,-0.06886038356827084,0.0062621780966777285,-0.0440919084236616,-0.0140054833005037,0,1,0,1
Missouri Tigers vs. Illinois Fighting Illini,Dec 22 08:00PM ET,Illinois Fighting Illini,3,-9.0,-7.8,-8.5,0.4839657729027816,-9.0,-0.03984375090674225,-0.0352649963279876,3.1,-7.1,-8.0,-7.6,-13.8,0.7684165781083954,-427,0.7768331562167907,-0.04110723141541417,0.0,0.012,0.74,0.76,0.760337615381346,2,155.5,158.17000000000002,156.5,159.0,155.5,1.5,159.0,160.0,156.749554680368,157.34,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0370879935779836,-0.0215296216730037,0,1,1,0
Kansas Jayhawks vs. Davidson Wildcats,Dec 22 08:00PM ET,Kansas Jayhawks,1,-17.5,-16.75,-17.0,0.4826321819260377,-18.0,-0.04117734188348615,-0.0365985873047315,2.0,-16.1,-17.0,-20.4,-16.5,0.9329080118694362,-2728,0.9258160237388724,-0.027091988130563793,0.0,0.019,0.94,0.94,0.973188429179645,3,136.5,136.185,136.5,136.5,136.5,1.6,134.0,137.0,137.477537558867,135.37,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0215311004784688,-0.0215311004784688,0,1,0,0
Creighton Bluejays vs. Utah Tech Trailblazers,Dec 22 08:00PM ET,Utah Tech Trailblazers,3,19.5,18.65,19.0,0.5160342270972185,19.0,-0.0077752967123053685,-0.0192307692307692,1.4,20.8,18.0,19.3,17.7,0.05514106894496325,1500,0.06028213788992649,-0.007358931055036752,0.0,0.01,0.05,0.05,0.0329507127553343,3,148.0,142.2,145.5,145.0,148.0,1.7,139.0,142.0,142.683031725441,142.4,0.454949140241253,0.5300717019062016,-0.06886038356827084,0.0062621780966777285,-0.0440919084236616,-0.0140054833005037,0,1,0,1
Texas Longhorns vs. Maryland-Eastern Shore Hawks,Dec 22 08:00PM ET,Texas Longhorns,2,-33.5,-28.0,-31.5,0.4328930850299983,-33.0,-0.09317326568090217,-0.0976233468948843,2.6,-28.9,-26.0,-32.0,-27.1,,,0.0,0.0,0.0,0.005,0.99,0.99,0.998772832177049,3,139.5,137.4918543559345,138.5,140.5,139.5,2.6,137.0,138.0,137.983708711869,132.57999999999998,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0365743130400477,-0.0064878879168899,1,1,0,1
Kansas Jayhawks vs. Davidson Wildcats,Dec 22 08:00PM ET,Davidson Wildcats,1,17.5,16.75,17.0,0.5173678180739623,18.0,-0.006441705735561576,-0.001862951156807,2.0,16.1,17.0,20.4,16.5,0.0670919881305638,1248,0.0741839762611276,-0.009831088792513126,0.0,0.019,0.06,0.06,0.0268115708203555,3,136.5,136.185,136.5,136.5,136.5,1.6,134.0,137.0,137.477537558867,135.37,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0215311004784688,-0.0215311004784688,0,1,0,0
Oral Roberts Golden Eagles vs. UT-Arlington Mavericks,Dec 22 08:00PM ET,UT-Arlington Mavericks,2,-2.0,-2.5,-2.0,0.5,-3.5,-0.023809523809523836,-0.0360823938498199,0.6,-2.0,-3.0,-1.9,-3.0,0.572099343955014,-144,0.5641986879100281,-0.017954419485846196,0.0,0.025,0.58,0.62,0.573080883151894,1,140.5,139.4570287828995,140.0,140.0,140.5,4.0,138.0,141.0,140.914057565799,132.56,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Wisconsin Badgers vs. Central Michigan Chippewas,Dec 22 08:00PM ET,Wisconsin Badgers,3,-31.0,-27.95,-30.0,0.4679574367889025,-28.0,-0.05698318078829462,-0.0192307692307692,2.4,-27.9,-25.0,-31.0,-28.0,0.9805755498429021,-30000,0.9711510996858042,-0.009523460058088018,0.0,0.009,0.98,0.99,0.997551753042373,3,156.5,152.8361654247395,155.0,152.5,156.5,2.3,152.0,153.0,152.672330849479,157.14,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0140081567564656,-0.0290540442004721,0,1,0,0
Grand Canyon Antelopes vs. IUPUI Jaguars,Dec 22 08:00PM ET,IUPUI Jaguars,3,25.5,25.950000000000003,25.5,0.5,24.0,-0.023809523809523836,-0.0512733324418667,2.4,30.1,25.0,25.1,26.8,0.023749340474010235,4500,0.03249100813930747,-0.009621071094399108,0.0,0.01,0.03,0.01,0.015007672808713,3,168.25,165.48995111741698,167.0,166.5,168.25,2.3,168.0,165.0,165.979902234834,162.38,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,-0.0290540442004721,-0.0140081567564656,0,1,0,1
Grand Canyon Antelopes vs. IUPUI Jaguars,Dec 22 08:00PM ET,Grand Canyon Antelopes,3,-25.5,-25.950000000000003,-25.5,0.5,-24.0,-0.023809523809523836,0.0128117939803281,2.4,-30.1,-25.0,-25.1,-26.8,0.9762506595259899,-20000,0.9675089918606926,-0.017444984391825624,0.0,0.01,0.97,0.99,0.984992327191287,3,168.25,165.48995111741698,167.0,166.5,168.25,2.3,168.0,165.0,165.979902234834,162.38,0.4774391920548072,0.5075256171779651,-0.04637033175471661,-0.016283906631558764,-0.0290540442004721,-0.0140081567564656,0,1,0,1
Wisconsin Badgers vs. Central Michigan Chippewas,Dec 22 08:00PM ET,Central Michigan Chippewas,3,31.0,27.95,30.0,0.5320425632110974,28.0,0.010511462732628596,-0.0192307692307692,2.4,27.9,25.0,31.0,28.0,0.019424450157097973,4000,0.028848900314195947,-0.00998731454878438,0.0,0.009,0.02,0.01,0.002448246957627,3,156.5,152.8361654247395,155.0,152.5,156.5,2.3,152.0,153.0,152.672330849479,157.14,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0140081567564656,-0.0290540442004721,0,1,0,0
North Carolina Tar Heels vs. East Carolina Pirates,Dec 22 08:00PM ET,North Carolina Tar Heels,2,-27.5,-26.6,-27.0,0.4831483753809493,-26.0,-0.040661148428574545,-0.0192307692307692,2.4,-27.8,-24.0,-25.4,-29.4,0.9818169732824107,-10000,0.9736339465648215,-0.011571402099977979,0.0,0.006,0.98,0.99,0.990475347477864,3,144.5,144.53,144.5,143.5,144.5,1.0,145.0,144.0,146.032120760122,144.06,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0140081567564656,-0.0290540442004721,0,1,0,0
Memphis Tigers vs. Alabama St Hornets,Dec 22 08:00PM ET,Alabama St Hornets,3,18.5,18.1,18.5,0.5,18.5,-0.023809523809523836,-0.0192307692307692,1.4,20.2,18.0,16.9,18.2,0.06425768031250352,1400,0.06914893617021274,-0.00717089111606789,0.0,0.006,0.06,0.05,0.0593664244547943,3,147.5,148.5,148.0,146.5,147.5,0.8,148.0,148.0,149.665127278549,149.0,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0064878879168899,-0.0365743130400477,0,1,1,0
Memphis Tigers vs. Alabama St Hornets,Dec 22 08:00PM ET,Memphis Tigers,3,-18.5,-18.1,-18.5,0.5,-18.5,-0.023809523809523836,-0.0192307692307692,1.4,-20.2,-18.0,-16.9,-18.2,0.9357423196874965,-3000,0.9308510638297872,-0.025796141850965015,0.0,0.006,0.94,0.95,0.940633575545206,3,147.5,148.5,148.0,146.5,147.5,0.8,148.0,148.0,149.665127278549,149.0,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0064878879168899,-0.0365743130400477,0,1,1,0
Oral Roberts Golden Eagles vs. UT-Arlington Mavericks,Dec 22 08:00PM ET,Oral Roberts Golden Eagles,2,2.0,2.5,2.0,0.5,3.5,-0.023809523809523836,-0.0023791446117186,0.6,2.0,3.0,1.9,3.0,0.42790065604498595,119,0.43580131208997186,-0.027871769204183494,0.0,0.025,0.42,0.38,0.426919116848106,1,140.5,139.4570287828995,140.0,140.0,140.5,4.0,138.0,141.0,140.914057565799,132.56,0.4914489286915362,0.5085510713084638,-0.03236059511798761,-0.01525845250106006,-0.0370879935779836,-0.0215296216730037,0,1,0,0
Texas Longhorns vs. Maryland-Eastern Shore Hawks,Dec 22 08:00PM ET,Maryland-Eastern Shore Hawks,2,33.5,28.0,31.5,0.5671069149700017,33.0,0.05491179301878213,0.0597177524084252,2.6,28.9,26.0,32.0,27.1,,,0.0,0.0,0.0,0.005,0.01,0.01,0.0012271678229508,3,139.5,137.4918543559345,138.5,140.5,139.5,2.6,137.0,138.0,137.983708711869,132.57999999999998,0.4849567874384211,0.5150432125615789,-0.03885273637110276,-0.008766311247944913,-0.0365743130400477,-0.0064878879168899,1,1,0,1
Missouri Tigers vs. Illinois Fighting Illini,Dec 22 08:00PM ET,Missouri Tigers,3,9.0,7.8,8.5,0.5160342270972185,9.0,0.0014711203011019691,-0.0031965421335508,3.1,7.1,8.0,7.6,13.8,0.2315834218916047,330,0.22316684378320936,-0.0009747176432790272,0.0,0.012,0.26,0.24,0.239662384618654,2,155.5,158.17000000000002,156.5,159.0,155.5,1.5,159.0,160.0,156.749554680368,157.34,0.5155554142940497,0.4844445857059503,-0.008254109515474117,-0.039364938103573555,-0.0370879935779836,-0.0215296216730037,0,1,1,0
BYU Cougars vs. Eastern Washington Eagles,Dec 22 09:00PM ET,BYU Cougars,3,-35.5,-30.35,-33.5,0.4361212503344439,-33.5,-0.08881936724275324,-0.0558520870206213,1.6,-33.2,-30.0,-30.7,-29.7,0.9840755498429021,-10000,0.9711510996858042,-0.006023460058087959,0.0,0.01,0.98,0.997,0.997058345676972,3,161.5,162.7,162.0,161.0,161.5,2.8,167.0,164.0,160.90303988069,161.39999999999998,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0327089429326179,-0.0248484715714201,1,1,0,0
Arizona Wildcats vs. Bethune-Cookman Wildcats,Dec 22 09:00PM ET,Arizona Wildcats,3,-40.0,-34.9,-38.0,0.4361212503344439,-40.0,-0.08195103882218263,-0.0831095188963254,3.6,-33.5,-33.0,-36.3,-40.9,,,0.0,0.0,0.0,0.005,0.99,0.998,0.999443602069372,3,150.5,151.0,150.5,150.5,150.5,3.2,153.0,149.0,154.643170570005,147.95999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0215311004784688,-0.0215311004784688,0,1,0,0
Arizona Wildcats vs. Bethune-Cookman Wildcats,Dec 22 09:00PM ET,Bethune-Cookman Wildcats,3,40.0,34.9,38.0,0.5638787496655561,40.0,0.038938132088358945,0.0446479804347867,3.6,33.5,33.0,36.3,40.9,,,0.0,0.0,0.0,0.005,0.01,0.002,0.0005563979306278,3,150.5,151.0,150.5,150.5,150.5,3.2,153.0,149.0,154.643170570005,147.95999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.0215311004784688,-0.0215311004784688,0,1,0,0
Oklahoma Sooners vs. Stetson Hatters,Dec 22 09:00PM ET,Stetson Hatters,3,30.0,27.4,29.0,0.5320425632110974,29.5,0.008233039401573605,0.0082330394015736,1.0,28.3,26.0,26.9,27.9,,3300,0.0,0.0,0.0,0.007,0.02,0.01,0.0064338516149615,3,148.5,149.6521334452355,149.0,148.5,148.5,0.5,149.0,150.0,149.934266890471,149.37,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.02905404420047214,-0.0162865800875205,-0.0313324675315271,1,1,1,0
Oklahoma Sooners vs. Stetson Hatters,Dec 22 09:00PM ET,Oklahoma Sooners,3,-30.0,-27.4,-29.0,0.4679574367889025,-29.5,-0.05127333244186677,-0.0558520870206213,1.0,-28.3,-26.0,-26.9,-27.9,,-10000,0.0,0.0,0.0,0.007,0.98,0.99,0.993566148385038,3,148.5,149.6521334452355,149.0,148.5,148.5,0.5,149.0,150.0,149.934266890471,149.37,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.02905404420047214,-0.0162865800875205,-0.0313324675315271,1,1,1,0
BYU Cougars vs. Eastern Washington Eagles,Dec 22 09:00PM ET,Eastern Washington Eagles,3,35.5,30.35,33.5,0.5638787496655561,33.5,0.04580646050892956,0.0174794564149809,1.6,33.2,30.0,30.7,29.7,0.015924450157097925,3300,0.028848900314195947,-0.013487314548784428,0.0,0.01,0.02,0.0029999999999999,0.0029416543230281,3,161.5,162.7,162.0,161.0,161.5,2.8,167.0,164.0,160.90303988069,161.39999999999998,0.5075229437220032,0.4924770562779967,-0.016286580087520597,-0.03133246753152713,-0.0327089429326179,-0.0248484715714201,1,1,0,0
Washington Huskies vs. San Diego Toreros,Dec 22 10:00PM ET,San Diego Toreros,3,19.5,17.700000000000003,19.0,0.5160342270972185,21.5,-0.0077752967123053685,0.0287684734810367,0.5,17.8,17.0,17.6,18.2,0.054904092935232685,1448,0.05833861762840837,-0.005701967670827923,0.0,0.017,0.0799999999999999,0.05,0.051469568242057,3,156.5,152.8049434697125,155.0,156.5,156.5,2.4,154.0,153.0,152.609886939425,148.49,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0440892349676998,0.001027034010762,1,0,0,1
CSU Northridge Matadors vs. Sacramento St Hornets,Dec 22 10:00PM ET,CSU Northridge Matadors,3,-10.0,-7.25,-9.0,0.4679574367889025,-8.0,-0.05127333244186677,-0.0352649963279876,1.8,-8.1,-6.0,-6.4,-9.9,0.7807356721938836,-611,0.8458012289086122,-0.10488524283879608,0.0,0.03,0.75,0.69,0.715670115479155,2,165.0,161.125,163.5,159.5,165.0,3.9,168.0,160.0,159.630482353596,162.25,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.0249310944213416,-0.0175831075211174,1,1,0,0
CSU Northridge Matadors vs. Sacramento St Hornets,Dec 22 10:00PM ET,Sacramento St Hornets,3,10.0,7.25,9.0,0.5320425632110974,8.0,0.008233039401573605,-0.0031965421335508,1.8,8.1,6.0,6.4,9.9,0.21926432780611643,432,0.15419877109138785,0.057805994472783145,0.0,0.03,0.25,0.31,0.284329884520845,2,165.0,161.125,163.5,159.5,165.0,3.9,168.0,160.0,159.630482353596,162.25,0.4689083823942211,0.5155598439676844,-0.05490114141530272,-0.008249679841839441,-0.0249310944213416,-0.0175831075211174,1,1,0,0
Washington Huskies vs. San Diego Toreros,Dec 22 10:00PM ET,Washington Huskies,3,-19.5,-17.700000000000003,-19.0,0.4839657729027816,-21.5,-0.03984375090674225,-0.0672300119425752,0.5,-17.8,-17.0,-17.6,-18.2,0.9450959070647673,-4000,0.9416613823715916,-0.03316496250045009,0.0,0.017,0.92,0.95,0.948530431757943,3,156.5,152.8049434697125,155.0,156.5,156.5,2.4,154.0,153.0,152.609886939425,148.49,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.0440892349676998,0.001027034010762,1,0,0,1
Saint Mary's Gaels vs. Northern Iowa Panthers,Dec 22 10:00PM ET,Saint Mary's Gaels,1,-12.0,-10.15,-11.5,0.4826321819260377,-11.0,-0.04117734188348615,-0.0365985873047315,1.2,-8.5,-10.0,-10.3,-11.4,0.8506699897951173,-690,0.8713399795902348,-0.05842091929579185,0.0,0.016,0.83,0.81,0.842219974408391,3,132.5,126.0,130.0,127.5,132.5,2.5,124.0,128.0,128.077708680285,123.38,0.4624387191675257,0.5375612808324742,-0.04975640278369381,0.007044848907591605,-0.0290540442004721,-0.0140081567564656,1,1,0,1
Saint Mary's Gaels vs. Northern Iowa Panthers,Dec 22 10:00PM ET,Northern Iowa Panthers,1,12.0,10.15,11.5,0.5173678180739623,11.0,-0.006441705735561576,-0.001862951156807,1.2,8.5,10.0,10.3,11.4,0.14933001020488268,480,0.12866002040976532,0.0150957759706484,0.0,0.016,0.17,0.19,0.157780025591609,3,132.5,126.0,130.0,127.5,132.5,2.5,124.0,128.0,128.077708680285,123.38,0.4624387191675257,0.5375612808324742,-0.04975640278369381,0.007044848907591605,-0.0290540442004721,-0.0140081567564656,1,1,0,1
