Game,Game Time,Opening Odds Time,Team,total_category,market_spread,model_spread,Predicted Outcome,Spread Cover Probability,Opening Spread,Edge For Covering Spread,Opening Spread Edge,Spread Std. Dev.,spread_barttorvik,spread_kenpom,spread_evanmiya,spread_hasla,Moneyline Win Probability,Opening Moneyline,Current Moneyline,Devigged Probability,Moneyline Edge,Opening Moneyline Edge,Moneyline Std. Dev.,win_prob_barttorvik,win_prob_kenpom,win_prob_evanmiya,spread_category,market_total,model_total,average_total,Opening Total,theoddsapi_total,Totals Std. Dev.,projected_total_barttorvik,projected_total_kenpom,projected_total_evanmiya,projected_total_hasla,Over Cover Probability,Under Cover Probability,Over Total Edge,Under Total Edge,Opening Over Edge,Opening Under Edge,spread_consensus_flag,moneyline_consensus_flag,over_consensus_flag,under_consensus_flag
UC Davis Aggies vs. CSU Northridge Matadors,Jan 01 05:00PM ET,2026-01-01 05:10:06 UTC,CSU Northridge Matadors,3,4.0,5.6,4.5,0.4839657729027816,4.0,-0.03984375090674225,-0.03984375090674225,0.8,4.9,5.0,6.2,6.4,0.36178082191780814,150,150,0.3835616438356164,-0.038219178082191885,-0.038219178082191885,0.033,0.3399999999999999,0.35,0.288248337121633,2,161.5,166.45,163.5,161.5,161.5,2.5,169.0,165.0,163.56855004496,167.9,0.5310871879321442,0.4689128120678558,0.00727766412262032,-0.05489671174166805,0.00727766412262032,-0.05489671174166805,1,1,1,0
South Dakota St Jackrabbits vs. Omaha Mavericks,Jan 01 05:15PM ET,2026-01-01 05:10:06 UTC,Omaha Mavericks,3,9.5,8.0,9.0,0.5160342270972185,9.5,-0.0077752967123053685,-0.0077752967123053685,1.5,8.2,7.0,7.8,10.5,0.21749130912309614,368,368,0.20427950518221327,0.003854945486732514,0.003854945486732514,0.026,0.2199999999999999,0.27,0.230703113063979,2,151.5,152.055087100324,151.5,151.5,151.5,0.6,152.0,153.0,152.110174200648,151.45999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,0,1,0,0
South Dakota St Jackrabbits vs. Omaha Mavericks,Jan 01 05:15PM ET,2026-01-01 05:10:06 UTC,South Dakota St Jackrabbits,3,-9.5,-8.0,-9.0,0.4839657729027816,-9.5,-0.03984375090674225,-0.03984375090674225,1.5,-8.2,-7.0,-7.8,-10.5,0.7825086908769039,-496,-496,0.7957204948177866,-0.0496591412909283,-0.0496591412909283,0.026,0.78,0.73,0.769296886936021,2,151.5,152.055087100324,151.5,151.5,151.5,0.6,152.0,153.0,152.110174200648,151.45999999999998,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Arkansas-Little Rock Trojans vs. Tennessee Tech Golden Eagles,Jan 01 06:00PM ET,2026-01-01 05:10:06 UTC,Arkansas-Little Rock Trojans,2,-1.0,-1.05,-1.0,0.5,-1.0,-0.012195121951219523,-0.012195121951219523,4.6,-1.1,-1.0,-3.8,6.9,0.528682062858135,-118,-118,0.5173641257162701,-0.01260234081158973,-0.01260234081158973,0.057,0.54,0.54,0.638647030165358,1,142.0,148.415887588361,144.5,142.0,142.0,2.4,145.0,147.0,149.831775176722,149.87,0.5341748023380302,0.4488209893850897,0.010365278528506328,-0.07498853442443415,0.010365278528506328,-0.07498853442443415,0,1,1,0
Arkansas-Little Rock Trojans vs. Tennessee Tech Golden Eagles,Jan 01 06:00PM ET,2026-01-01 05:10:06 UTC,Tennessee Tech Golden Eagles,2,1.0,1.05,1.0,0.5,1.0,-0.030516431924882625,-0.030516431924882625,4.6,1.1,1.0,3.8,-6.9,0.4713179371418649,-102,-102,0.4826358742837298,-0.03363255790764008,-0.03363255790764008,0.057,0.4599999999999999,0.46,0.361352969834642,1,142.0,148.415887588361,144.5,142.0,142.0,2.4,145.0,147.0,149.831775176722,149.87,0.5341748023380302,0.4488209893850897,0.010365278528506328,-0.07498853442443415,0.010365278528506328,-0.07498853442443415,0,1,1,0
Montana Grizzlies vs. Northern Arizona Lumberjacks,Jan 01 06:00PM ET,2026-01-01 05:10:06 UTC,Montana Grizzlies,3,-7.0,-7.85,-7.5,0.5160342270972185,-7.0,-0.0077752967123053685,-0.0077752967123053685,0.8,-7.7,-8.0,-7.3,-9.1,0.7333748518876928,-297,-297,0.7148267975528875,-0.015042869631294531,-0.015042869631294531,0.015,0.77,0.74,0.751922906222498,2,148.5,147.476404063626,148.0,148.5,148.5,3.0,146.0,150.0,148.952808127252,143.44,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.031588709762013834,-0.016030337857033894,1,1,0,0
Montana Grizzlies vs. Northern Arizona Lumberjacks,Jan 01 06:00PM ET,2026-01-01 05:10:06 UTC,Northern Arizona Lumberjacks,3,7.0,7.85,7.5,0.4839657729027816,7.0,-0.03984375090674225,-0.03984375090674225,0.8,7.7,8.0,7.3,9.1,0.2666251481123073,235,235,0.28517320244711264,-0.031948826932256036,-0.031948826932256036,0.015,0.2299999999999999,0.26,0.248077093777502,2,148.5,147.476404063626,148.0,148.5,148.5,3.0,146.0,150.0,148.952808127252,143.44,0.49222081404751,0.5077791859524899,-0.031588709762013834,-0.016030337857033894,-0.031588709762013834,-0.016030337857033894,1,1,0,0
West Georgia Wolves vs. Bellarmine Knights,Jan 01 07:00PM ET,2026-01-01 05:10:06 UTC,West Georgia Wolves,3,2.0,1.15,1.5,0.5160342270972185,2.0,-0.003196542133550806,-0.003196542133550806,1.8,-1.4,2.0,0.3,2.7,,,,0.0,0.0,0.0,0.05,0.55,0.45,0.489413942100064,1,154.0,154.7133712622895,154.5,154.0,154.0,1.5,153.0,156.0,155.806742524579,153.62,0.5000019640908513,0.4828998214739237,-0.021529136387617553,-0.03863127900454516,-0.021529136387617553,-0.03863127900454516,0,1,0,0
West Georgia Wolves vs. Bellarmine Knights,Jan 01 07:00PM ET,2026-01-01 05:10:06 UTC,Bellarmine Knights,3,-2.0,-1.15,-1.5,0.4839657729027816,-2.0,-0.035264996327987685,-0.035264996327987685,1.8,1.4,-2.0,-0.3,-2.7,,,,0.0,0.0,0.0,0.05,0.4499999999999999,0.55,0.510586057899936,1,154.0,154.7133712622895,154.5,154.0,154.0,1.5,153.0,156.0,155.806742524579,153.62,0.5000019640908513,0.4828998214739237,-0.021529136387617553,-0.03863127900454516,-0.021529136387617553,-0.03863127900454516,0,1,0,0
Belmont Bruins vs. Bradley Braves,Jan 01 07:00PM ET,2026-01-01 05:10:06 UTC,Belmont Bruins,3,-5.5,-8.4,-6.5,0.5320425632110974,-5.5,0.019847441259877918,0.019847441259877918,2.1,-8.8,-8.0,-5.7,-10.7,0.7055466683611467,-217,-217,0.6510933367222932,0.02068314478794575,0.02068314478794575,0.044,0.79,0.76,0.703379049425527,2,151.5,152.1659855994755,152.0,151.5,151.5,1.3,153.0,152.0,152.331971198951,149.89999999999998,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,1,1,0,0
Belmont Bruins vs. Bradley Braves,Jan 01 07:00PM ET,2026-01-01 05:10:06 UTC,Bradley Braves,3,5.5,8.4,6.5,0.4679574367889025,5.5,-0.06692628414133,-0.06692628414133,2.1,8.8,8.0,5.7,10.7,0.29445333163885334,172,172,0.3489066632777067,-0.07255003536451365,-0.07255003536451365,0.044,0.2099999999999999,0.24,0.296620950574473,2,151.5,152.1659855994755,152.0,151.5,151.5,1.3,153.0,152.0,152.331971198951,149.89999999999998,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,1,1,0,0
Austin Peay Governors vs. North Florida Ospreys,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Austin Peay Governors,3,-13.5,-15.55,-14.5,0.5320425632110974,-13.5,0.008233039401573605,0.008233039401573605,2.8,-15.6,-13.0,-15.5,-19.7,0.8830225372591785,-1048,-1048,0.876045074518357,-0.029856250619609392,-0.029856250619609392,0.021,0.89,0.88,0.9197132449067,3,162.5,158.879974003594,161.0,162.5,162.5,0.5,158.0,159.0,158.759948007188,159.11,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.04636765829875483,-0.001251389320292895,0,1,0,1
Abilene Christian Wildcats vs. Utah Tech Trailblazers,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Utah Tech Trailblazers,1,5.0,5.0,5.0,0.5,5.0,-0.023809523809523836,-0.023809523809523836,1.1,6.5,4.0,5.4,4.6,0.33191780328934606,165,165,0.3614457831325302,-0.045440687276691705,-0.045440687276691705,0.055,0.25,0.36,0.302389823446162,2,137.5,138.12626182935702,138.0,137.5,137.5,3.3,134.0,136.0,140.252523658714,140.64,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Abilene Christian Wildcats vs. Utah Tech Trailblazers,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Abilene Christian Wildcats,1,-5.0,-5.0,-5.0,0.5,-5.0,-0.021531100478468845,-0.021531100478468845,1.1,-6.5,-4.0,-5.4,-4.6,0.6680821967106538,-200,-200,0.6385542168674698,0.001415530043987201,0.001415530043987201,0.055,0.75,0.64,0.697610176553838,2,137.5,138.12626182935702,138.0,137.5,137.5,3.3,134.0,136.0,140.252523658714,140.64,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,1,0,0
Tarleton State Texans vs. Utah Valley Wolverines,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Tarleton State Texans,3,4.5,5.15,5.0,0.4839657729027816,4.5,-0.040974844674415534,-0.040974844674415534,1.1,5.3,5.0,3.6,6.2,0.35376672406941323,154,154,0.3775334481388264,-0.039934063332161596,-0.039934063332161596,0.031,0.31,0.33,0.371122057506181,2,150.5,150.875,150.5,150.5,150.5,1.5,153.0,151.0,149.399208387582,150.75,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,0,1,0,0
Tarleton State Texans vs. Utah Valley Wolverines,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Utah Valley Wolverines,3,-4.5,-5.15,-5.0,0.5160342270972185,-4.5,-0.002038062059408041,-0.002038062059408041,1.1,-5.3,-5.0,-3.6,-6.2,0.6462332759305869,-185,-185,0.6224665518611737,-0.002889531086956998,-0.002889531086956998,0.031,0.69,0.67,0.628877942493819,2,150.5,150.875,150.5,150.5,150.5,1.5,153.0,151.0,149.399208387582,150.75,0.5,0.5,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,-0.023809523809523836,0,1,0,0
UC Riverside Highlanders vs. Hawai'i Rainbow Warriors,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Hawai'i Rainbow Warriors,3,-7.5,-6.699999999999999,-7.0,0.4839657729027816,-7.5,-0.043220988326532817,-0.043220988326532817,0.9,-6.1,-8.0,-7.3,-6.1,0.7490927130906837,-355,-355,0.7465210198520825,-0.031100523624292165,-0.031100523624292165,0.021,0.72,0.76,0.751664406329285,2,150.5,146.6037377408815,149.0,150.5,150.5,1.2,148.0,146.0,147.207475481763,145.21,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,-0.04713525459625545,-0.0004837930227922227,0,0,0,1
UC Riverside Highlanders vs. Hawai'i Rainbow Warriors,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,UC Riverside Highlanders,3,7.5,6.699999999999999,7.0,0.5160342270972185,7.5,-0.003196542133550806,-0.003196542133550806,0.9,6.1,8.0,7.3,6.1,0.25090728690931624,277,277,0.2534789801479175,-0.014004993792438136,-0.014004993792438136,0.021,0.28,0.24,0.248335593670715,2,150.5,146.6037377408815,149.0,150.5,150.5,1.2,148.0,146.0,147.207475481763,145.21,0.4766742692132684,0.5233257307867316,-0.04713525459625545,-0.0004837930227922227,-0.04713525459625545,-0.0004837930227922227,0,0,0,1
Northern Iowa Panthers vs. Indiana St Sycamores,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Northern Iowa Panthers,1,-9.0,-12.35,-10.5,0.5519720368591103,-9.0,0.0281625130495865,0.0281625130495865,1.8,-13.6,-11.0,-11.1,-14.5,0.8244823665327974,-474,-474,0.7904580152671756,-0.0012752092247784175,-0.0012752092247784175,0.031,0.9,0.84,0.858506717798419,2,133.0,125.03,130.0,133.0,133.0,5.4,123.0,127.0,134.489380072622,123.06,0.445702086332348,0.5388456623099922,-0.07810743747717586,0.015036138500468366,-0.07810743747717586,0.015036138500468366,1,1,0,0
Austin Peay Governors vs. North Florida Ospreys,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,North Florida Ospreys,3,13.5,15.55,14.5,0.4679574367889025,13.5,-0.05585208702062133,-0.05585208702062133,2.8,15.6,13.0,15.5,19.7,0.11697746274082146,674,674,0.12395492548164302,-0.012189203925845188,-0.012189203925845188,0.021,0.1099999999999999,0.12,0.0802867550932995,3,162.5,158.879974003594,161.0,162.5,162.5,0.5,158.0,159.0,158.759948007188,159.11,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.04636765829875483,-0.001251389320292895,0,1,0,1
Northern Iowa Panthers vs. Indiana St Sycamores,Jan 01 08:00PM ET,2026-01-01 05:10:06 UTC,Indiana St Sycamores,1,9.0,12.35,10.5,0.4480279631408896,9.0,-0.07578156066863423,-0.07578156066863423,1.8,13.6,11.0,11.1,14.5,0.17551763346720273,357,357,0.20954198473282445,-0.043381888063897756,-0.043381888063897756,0.031,0.0999999999999999,0.16,0.141493282201581,2,133.0,125.03,130.0,133.0,133.0,5.4,123.0,127.0,134.489380072622,123.06,0.445702086332348,0.5388456623099922,-0.07810743747717586,0.015036138500468366,-0.07810743747717586,0.015036138500468366,1,1,0,0
SE Missouri St Redhawks vs. Eastern Illinois Panthers,Jan 01 08:30PM ET,2026-01-01 05:10:06 UTC,SE Missouri St Redhawks,3,-12.5,-10.15,-11.5,0.4679574367889025,-12.5,-0.05585208702062133,-0.05585208702062133,1.3,-9.6,-10.0,-10.3,-12.4,0.832769019668788,-798,-798,0.8455380393375761,-0.05588128707967832,-0.05588128707967832,0.016,0.82,0.8,0.831329246010319,3,148.0,146.9668265303015,147.5,148.0,148.0,1.6,148.0,146.0,147.933653060603,144.6,0.4849554499972073,0.5000013374412138,-0.034275319233561974,-0.023808186368310058,-0.034275319233561974,-0.023808186368310058,1,1,0,0
SE Missouri St Redhawks vs. Eastern Illinois Panthers,Jan 01 08:30PM ET,2026-01-01 05:10:06 UTC,Eastern Illinois Panthers,3,12.5,10.15,11.5,0.5320425632110974,12.5,0.008233039401573605,0.008233039401573605,1.3,9.6,10.0,10.3,12.4,0.16723098033121192,516,516,0.15446196066242382,0.004893317993549584,0.004893317993549584,0.016,0.18,0.2,0.168670753989681,3,148.0,146.9668265303015,147.5,148.0,148.0,1.6,148.0,146.0,147.933653060603,144.6,0.4849554499972073,0.5000013374412138,-0.034275319233561974,-0.023808186368310058,-0.034275319233561974,-0.023808186368310058,1,1,0,0
UIC Flames vs. Murray St Racers,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,UIC Flames,3,5.5,5.45,5.5,0.5,5.5,-0.023809523809523836,-0.023809523809523836,1.7,4.4,7.0,3.5,6.5,0.33320433436532504,200,200,0.31640866873065016,-0.00012899896800827593,-0.00012899896800827593,0.042,0.35,0.29,0.371388180175605,2,161.5,162.44,162.0,161.5,161.5,1.5,164.0,163.0,160.554898717698,161.88,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,0,0,0
Montana St Bobcats vs. N Colorado Bears,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,Montana St Bobcats,3,-3.0,-2.35,-2.5,0.4839657729027816,-3.0,-0.03984375090674225,-0.03984375090674225,0.5,-2.7,-2.0,-1.6,-2.7,0.5672340425531915,-150,-150,0.574468085106383,-0.032765957446808436,-0.032765957446808436,0.029,0.61,0.56,0.559027785402532,2,149.0,147.422824112364,148.5,149.0,149.0,2.5,145.0,150.0,149.125648224728,145.72,0.4844431069004852,0.5000014788054651,-0.042743654328829206,-0.018070810351161426,-0.042743654328829206,-0.018070810351161426,1,0,0,0
Montana St Bobcats vs. N Colorado Bears,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,N Colorado Bears,3,3.0,2.35,2.5,0.5160342270972185,3.0,-0.0077752967123053685,-0.0077752967123053685,0.5,2.7,2.0,1.6,2.7,0.43276595744680857,125,125,0.4255319148936171,-0.01167848699763585,-0.01167848699763585,0.029,0.39,0.44,0.440972214597468,2,149.0,147.422824112364,148.5,149.0,149.0,2.5,145.0,150.0,149.125648224728,145.72,0.4844431069004852,0.5000014788054651,-0.042743654328829206,-0.018070810351161426,-0.042743654328829206,-0.018070810351161426,1,0,0,0
Idaho State Bengals vs. Sacramento St Hornets,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,Sacramento St Hornets,3,11.0,8.8,10.0,0.5320425632110974,11.0,0.010511462732628596,0.010511462732628596,3.6,8.3,9.0,8.6,15.8,0.189989294930763,462,462,0.16997858986152606,0.012123682282541681,0.012123682282541681,0.006,0.2099999999999999,0.22,0.208715282091248,3,150.5,147.0,149.0,150.5,150.5,1.2,147.0,147.0,147.204985428669,144.72,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.04636765829875483,-0.001251389320292895,0,1,0,1
UIC Flames vs. Murray St Racers,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,Murray St Racers,3,-5.5,-5.45,-5.5,0.5,-5.5,-0.023809523809523836,-0.023809523809523836,1.7,-4.4,-7.0,-3.5,-6.5,0.666795665634675,-257,-257,0.6835913312693499,-0.05336089013831913,-0.05336089013831913,0.042,0.65,0.71,0.628611819824395,2,161.5,162.44,162.0,161.5,161.5,1.5,164.0,163.0,160.554898717698,161.88,0.50777918595249,0.49222081404751,-0.016030337857033783,-0.031588709762013834,-0.016030337857033783,-0.031588709762013834,0,0,0,0
Idaho State Bengals vs. Sacramento St Hornets,Jan 01 09:00PM ET,2026-01-01 05:10:06 UTC,Idaho State Bengals,3,-11.0,-8.8,-10.0,0.4679574367889025,-11.0,-0.05585208702062133,-0.05585208702062133,3.6,-8.3,-9.0,-8.6,-15.8,0.810010705069237,-661,-661,0.830021410138474,-0.05852377768938366,-0.05852377768938366,0.006,0.79,0.78,0.791284717908752,3,150.5,147.0,149.0,150.5,150.5,1.2,147.0,147.0,147.204985428669,144.72,0.477441865510769,0.5225581344892309,-0.04636765829875483,-0.001251389320292895,-0.04636765829875483,-0.001251389320292895,0,1,0,1
Cal Poly Mustangs vs. UC San Diego Tritons,Jan 01 10:00PM ET,2026-01-01 05:10:06 UTC,Cal Poly Mustangs,3,8.5,8.649999999999999,8.5,0.5,8.5,-0.023809523809523836,-0.023809523809523836,1.3,7.0,10.0,8.1,9.2,0.24397244377559596,280,280,0.2528089887640449,-0.01918545096124613,-0.01918545096124613,0.05,0.28,0.18,0.235135898787147,2,170.0,169.57,170.0,170.0,170.0,2.0,173.0,170.0,168.591018955061,169.14,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,-0.031588709762013834,-0.031588709762013834,0,0,0,0
Cal Poly Mustangs vs. UC San Diego Tritons,Jan 01 10:00PM ET,2026-01-01 05:10:06 UTC,UC San Diego Tritons,3,-8.5,-8.649999999999999,-8.5,0.5,-8.5,-0.023809523809523836,-0.023809523809523836,1.3,-7.0,-10.0,-8.1,-9.2,0.756027556224404,-350,-350,0.747191011235955,-0.021750221553373805,-0.021750221553373805,0.05,0.72,0.82,0.764864101212853,2,170.0,169.57,170.0,170.0,170.0,2.0,173.0,170.0,168.591018955061,169.14,0.49222081404751,0.49222081404751,-0.031588709762013834,-0.031588709762013834,-0.031588709762013834,-0.031588709762013834,0,0,0,0
CSU Fullerton Titans vs. UC Santa Barbara Gauchos,Jan 01 10:00PM ET,2026-01-01 05:10:06 UTC,CSU Fullerton Titans,3,4.5,3.0,4.0,0.5160342270972185,4.5,-0.0077752967123053685,-0.0077752967123053685,1.6,2.0,4.0,4.0,0.7,0.35945333163885335,172,172,0.3489066632777067,-0.007550035364513652,-0.007550035364513652,0.04,0.43,0.37,0.354782085099948,2,159.75,162.54,161.0,159.75,159.75,1.8,164.0,164.0,160.792822940353,161.07999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,-0.01602738193259501,-0.047138210520694335,1,1,1,0
CSU Fullerton Titans vs. UC Santa Barbara Gauchos,Jan 01 10:00PM ET,2026-01-01 05:10:06 UTC,UC Santa Barbara Gauchos,3,-4.5,-3.0,-4.0,0.4839657729027816,-4.5,-0.03984375090674225,-0.03984375090674225,1.6,-2.0,-4.0,-4.0,-0.7,0.6405466683611466,-217,-217,0.6510933367222932,-0.04431685521205431,-0.04431685521205431,0.04,0.57,0.63,0.645217914900052,2,159.75,162.54,161.0,159.75,159.75,1.8,164.0,164.0,160.792822940353,161.07999999999998,0.5077821418769288,0.4766713132888295,-0.01602738193259501,-0.047138210520694335,-0.01602738193259501,-0.047138210520694335,1,1,1,0
